"5318610","5318205","5318479","5318460","5318029","5318860","5318785","5318094","5318001","5318410","5318256","5318247","5318592","5318753","5318150","5318756"
0,0.000737499046634574,0.000327503933876434,9.59116539366401e-05,0.00134271528542444,0.000110414111692479,0.000135300125035546,0.000733410943948798,1.92142262136061e-05,4.43994173672706e-05,4.85231141367888e-05,4.0214650624352e-05,2.66179930741173e-05,2.45747300221054e-05,1.56161053099564e-05,1.04331589076292e-05
0.000455209729938785,0,0.000244478500351929,7.89526606463394e-05,0.00104364039315143,0.000550817827765894,0.00070041582366838,8.88334136669253e-05,1.38051635074427e-05,3.4859080627601e-05,3.61680580719018e-05,2.928646328044e-05,1.96107793733369e-05,1.92575828647383e-05,1.30454536377846e-05,8.85461244250135e-06
2.25399694058154e-05,2.9676094994462e-05,0,0.000178428976053168,6.07290908659826e-05,0.000193898543993326,3.72890749042984e-05,0.000210111090518059,3.30047548726676e-05,1.56906398986927e-05,1.73094782346064e-05,1.41099887526484e-05,9.02719041468592e-06,8.43643999407634e-06,5.08289883655774e-06,3.46058942853591e-06
5.74099192927008e-05,8.27698445428985e-05,0.00150795517331856,0,0.000157771316713308,0.00059951421974416,0.000120185664306026,8.50782867899319e-05,8.09893655219005e-05,0.000279928804119551,4.74138223280398e-05,3.80570430960646e-05,2.49544055206745e-05,2.76655020436617e-05,1.83459483514215e-05,7.60435286395093e-05
0.000284280071724666,0.000359254589984664,0.00017307667919708,5.26620382792594e-05,0,0.000364849634290237,7.29825984304933e-05,0.000362583822174812,9.73179348914239e-06,2.41459711715499e-05,2.5783094410074e-05,2.10234618964973e-05,1.36701954121446e-05,1.31201241656312e-05,8.51191207532146e-06,5.7576199908831e-06
5.6921275321046e-05,0.000483583770580216,0.00138820172864963,0.000508521436274843,0.000922757864560013,0,0.000692797623296511,0.000484827963037669,1.38251236834904e-05,3.72408154525201e-05,3.8640847559431e-05,3.10515448541676e-05,2.03371440203905e-05,2.07681391799347e-05,1.40374928556683e-05,5.73849208300526e-05
5.14927410506354e-05,0.000452640488996336,0.000203155803010949,7.67734302148802e-05,0.000141090949183769,0.000511089879964918,0,6.97625352254116e-05,1.15399493971164e-05,3.2008640922275e-05,3.21587354954209e-05,2.55853765383402e-05,1.72205352737166e-05,1.82105235768775e-05,1.29947773490032e-05,5.34243087232191e-05
0.000470738654634374,9.48726294155236e-05,0.00181887956547185,8.70449058433837e-05,0.00110901934403762,0.0005741467810901,0.000112062746319589,0,9.51456210251016e-05,4.31516668691412e-05,4.88459780909002e-05,4.06586766532931e-05,2.57509773387748e-05,2.35145556534805e-05,1.42973362200661e-05,9.67395480295056e-06
0.000827561137041719,0.00103782568062963,0.0227806311339937,0.00675382551889757,0.00209500299632307,0.00114085419498588,0.00130738226393963,0.00778269891289544,0,0.00394642902045063,0.00498148664999026,0.000732906292464951,0.00045270945030496,0.000401014588031323,0.000212378851924325,0.000146299346821516
0.000104983616481469,0.000142280565387237,0.000524812197041189,0.00107306730612791,0.000281657817148632,0.000167939911264653,0.000194712100300777,0.000164946544612533,0.000184553429663582,0,0.000683328824724766,9.32226931163503e-05,6.05187028044369e-05,6.39246567508019e-05,0.000204887737060576,0.00015113758472297
7.60730919289374e-05,9.78706499020193e-05,0.000375542694838373,0.000119852052029896,0.000196788461435012,0.000112239576854625,0.000129216612206059,0.000120428524519438,0.000153030700898482,0.000443025475442431,0,0.000502709420608123,5.3288580765091e-05,4.96836082136562e-05,0.000140806810916303,1.77968745161825e-05
8.52371816022357e-05,0.000106264466056062,0.000410851376420751,0.000129407881514354,0.00021743004451959,0.000123004032463421,0.000141521099125014,0.000133780352922162,3.44102391441049e-05,8.01613477867922e-05,0.000659623874252241,0,0.000408505235028553,6.1046821799058e-05,0.000160698361727321,2.09249400853674e-05
0.000157780805120101,0.000197750689584221,0.000773194178766945,0.000248312168659759,0.000401855371851679,0.000231610367605031,0.000265478059077983,0.000249609515377985,6.33862173006208e-05,0.000155100020303502,0.000212567109623441,0.00127378676790786,0,0.00068810018278094,0.000336629528682022,4.43057845157681e-05
0.000140112676345732,0.00019323380135043,0.000707771406725756,0.000265687469623747,0.000376917923973881,0.000232577791811414,0.000276462980969047,0.000222905856533919,5.51098409065773e-05,0.000151652893101854,0.000183032040661535,0.000168001036830005,0.00071554641362454,0,0.000697107176934647,0.000605364604415482
7.06211640162353e-05,0.000104405787300843,0.000341059206908238,0.000143398831578053,0.000195997375419776,0.000125492767382562,0.000158036493787597,0.000107177748896647,2.40207200382539e-05,0.000450835152288873,0.000462210365763835,0.00040775460664022,0.000269685709607738,0.000510390369065507,0,0.000500245103197132
2.32384255672367e-05,3.37410020107353e-05,0.0001107788850756,0.000296567655758451,6.50482536769279e-05,0.000261652743484213,0.00033295133624084,3.4879856611499e-05,8.05799252224826e-06,0.000148307966953214,2.56659185721941e-05,2.3799139519001e-05,1.76034742697402e-05,0.00020881452181784,0.000230083259817742,0
