"5317877","5317042","5317272","5317777","5317388","5317653","5317513","5317013","5317541","5317662","5317495","5317050","5317088","5317442","5317867","5317486","5317873","5317174","5317524","5317665","5317616","5317614","5317380","5317444","5317433","5317446","5317001"
0,0.000236334325670498,0.000107668111453927,4.21883540672612e-05,0.000202636025338402,6.71390597726158e-05,8.69054684571233e-05,4.57852894534644e-05,3.57762241980792e-05,3.05921252773038e-05,0.000112831877570389,0.000101595993956433,0.000743318117286245,0.000119233190635232,8.78468892741257e-05,3.91290497055953e-05,5.85072444487043e-05,2.66952508180577e-05,7.80158907207767e-05,0.00105359930848585,0.000864266748891353,5.5761510401952e-05,2.6758982992696e-05,5.74475675633333e-05,4.21876069833853e-05,0.000287477522452886,8.75041388986731e-06
0.00172634835606207,0,0.000329919064355343,0.00013160917983835,0.0006193909122659,0.000204172795682152,0.0002672209641309,0.000138199226583581,0.000109280772043807,9.42195725760161e-05,0.000342184163801012,0.000307961014810059,0.000325402224656134,0.000361927812781052,0.000261951750126187,0.000684640968482433,0.000163865241895683,7.1753299200468e-05,0.00128826564037365,0.000487366486550362,0.00234135861725267,0.000167991282722005,8.14266980479607e-05,0.00017096333923,0.000125105380676705,0.000854881020936396,0.000132689194739927
8.53841482473066e-05,3.69532634738186e-05,0,0.000267905670871423,0.00135472850278138,7.74447644336847e-05,0.000100813337732374,5.32106768511319e-05,4.13532390729985e-05,3.69883801136364e-05,0.000130592550775071,0.000663137791999469,9.90602363429368e-05,0.00013000206074547,0.000100387099266915,0.000249125164884515,5.68433981039681e-05,2.31324144169267e-05,6.95981454817407e-05,0.000147095780585912,0.000118074263435751,0.000292957338181424,3.1429949365264e-05,6.444267541e-05,4.75090709415022e-05,0.000322638012146643,9.03076822960958e-06
0.000156834868174144,6.72998701787995e-05,0.00124568229833548,0,0.00257445178327462,0.000143262570274577,0.000202836047241497,0.000108699609535788,7.65732456288198e-05,6.99759782888613e-05,0.000250283004523885,0.000200247869334986,0.00017885506,0.00169309994013316,0.000185013682832592,7.22141476837996e-05,9.80198952538208e-05,4.04592618174727e-05,0.000121301712451318,0.000268583952909809,0.000215517499165875,0.000619058199948632,5.89170551295973e-05,0.000117816298703333,8.39337266484943e-05,0.00056500853713192,1.53885918195519e-05
4.02586810299083e-05,1.74157208173691e-05,0.000337292223027405,0.000138680524964697,0,0.000232952516603334,0.000314127604013536,2.80423586508118e-05,2.10987784800516e-05,1.887498900287e-05,6.7069280947485e-05,0.000317177315270522,4.65278598698885e-05,0.000413679892075966,5.08955183030886e-05,2.00852876203643e-05,2.65966856229197e-05,1.08115330586973e-05,3.24274596432805e-05,6.9479972955892e-05,5.60040319871186e-05,2.88153833865738e-05,1.59064755898132e-05,3.220112663e-05,2.34464753180166e-05,0.000157544398395171,4.21473914938636e-06
0.000113111147198103,4.88708115581098e-05,0.000169496141516461,6.74400256094389e-05,0.00198859638802151,0,0.000943002079084211,0.000494352169874228,0.000408059978909008,6.08501317658238e-05,0.000217647893340715,0.000944593732081821,0.000134108064312268,0.000192035547282253,0.000166498628524216,6.03297760003253e-05,8.09911672219995e-05,3.16706126082293e-05,9.36550535813061e-05,0.000196983297235023,0.000158797677673952,7.97270789159818e-05,5.10621472115571e-05,0.000105699533526667,7.7857065050623e-05,0.00286909289861602,1.27917595686172e-05
8.010134276411e-05,3.48749375478927e-05,0.000118268823077984,5.11004634392419e-05,0.00143801374765437,0.000505405101890782,0,0.000384086218129431,4.78948299054777e-05,4.32151450899783e-05,0.000155326246678266,0.000112590052939874,9.38593425836431e-05,0.000891219669406243,0.000116034853785603,4.04197374398178e-05,5.48723849014516e-05,2.1758346523986e-05,6.4492134424564e-05,0.000138491118525346,0.000112385054930842,6.01936620625722e-05,3.60361889670997e-05,7.178574327e-05,5.10095915065767e-05,0.000336066742476443,8.62761604263006e-06
0.000134933049803023,5.89311389527458e-05,0.000197742061909141,8.77095508881457e-05,0.000413940565631374,0.000865487688673695,0.00124599184799966,0,0.000502249371675587,7.89358874883649e-05,0.000286592690161341,0.00018909568606659,0.000157684773489777,0.000251040941153678,0.000210210804332412,6.87956089362394e-05,9.39085918399177e-05,3.67206263982059e-05,0.000107834199096913,0.000232977732705727,0.000190341623666983,0.000102669189345223,6.54764262174391e-05,0.00012761984448,8.87160816415715e-05,0.000579775115091284,1.46634183094906e-05
0.000144302598898537,6.21758148786718e-05,0.000212099571505426,8.29657252935711e-05,0.000427188508028926,0.000961130506009439,0.000207911095258288,0.00067401581188429,0,0.00059876498270439,0.000359943197129073,0.000209500221942796,0.000171802712922862,0.000244495930255403,0.000276254772533349,7.82705089817827e-05,0.00011125771284701,4.15001972728159e-05,0.000119462707639555,0.000249380206695194,0.000203986962902545,0.000100024347635482,8.57025566789477e-05,0.00109407382347,0.000696936071642437,0.00414930001771201,1.71361478950401e-05
