"5386749","5386760","5386219","5386755","5386865","5386757","5386320","5386885","5386001","5386568","5386569","5386573","5386571"
0,0.000731459398624941,0.00142680201979654,0.00108182227370787,1.81140703235216e-05,3.11997317395634e-05,2.0585488781622e-05,5.69794281993872e-05,0.0001726435427009,4.04349645899131e-05,6.97508495555251e-05,2.06960920315236e-05,3.31151622550871e-05
0.000372291084356324,0,0.000926438140997479,0.000716681403125,1.30628081290273e-05,2.29570811495058e-05,1.48624497330729e-05,0.000234537153572944,1.94379498507532e-05,2.77840970777405e-05,4.79210631667123e-05,1.39053942206655e-05,2.20215256849171e-05
0.000330379408672573,0.000422165867311522,0,0.000106106565070225,1.03420397748503e-05,1.78060883777106e-05,1.17667930292039e-05,3.16698373721423e-05,1.64558769880136e-05,2.23878661460389e-05,3.87829956749179e-05,1.1488048407602e-05,1.81797061548143e-05
0.00032621923395205,0.000424334277387387,0.000137614549468851,0,1.10883709135624e-05,1.93129438191474e-05,1.25535934077381e-05,0.000212680385826066,0.00010619147546523,2.53290401162982e-05,4.36122670439004e-05,1.29215867419083e-05,2.09036200377596e-05
0.000219325564335935,0.000318615182228544,0.000553516366933741,0.000459737459571629,0,0.00107666759156955,0.000509574342271205,0.000179357747431063,7.91403115887785e-05,0.000861461527503619,0.000263070639154814,8.53034978984238e-05,0.000117159401653031
0.000120281741081347,0.000174313666073969,0.000305023382796183,0.000250895514030899,0.00032038832315362,0,4.85304802334449e-05,9.75851328658968e-05,4.33022422088522e-05,0.000487441373733386,0.000145645452017232,4.91336592333139e-05,6.48772680365009e-05
0.00029917102071293,0.000436212455889047,0.000760898295237667,0.000628634473279494,0.000603139844301674,0.000189778268570217,0,0.00141591649665331,0.000105529973681265,0.00100680672743947,0.00197585749794858,9.69330294707141e-05,0.000143353171514579
0.000175744059249104,0.00138610445582266,0.000435605503303925,0.00216810748842697,4.46105832233957e-05,7.94855805576044e-05,0.000281970726689918,0,0.000382978677693438,0.00010322925367976,0.00109820470727229,5.35659084290069e-05,8.63543826012167e-05
0.00155478273377628,0.000336241809511617,0.000644263510028808,0.0031596209429073,5.61410094911732e-05,9.69234928529282e-05,6.26035864611235e-05,0.00111944333153429,0,0.000139059638755922,0.00144819721597032,7.38762994973082e-05,0.000737643340790854
0.00027440723273571,0.000372777555694642,0.000672395047992438,0.000587699923925562,0.000531807451795859,0.00103055145058268,0.000509171718777902,0.000236383311093566,0.000111562005699361,0,0.00248327424630744,0.00114364150998249,0.00148982338678414
9.17290027982845e-05,0.000126685063907065,0.000226382590853439,0.000197000841980337,2.84884824894193e-05,5.13339077666322e-05,0.000166479116701079,0.000471800518395003,0.000213059449769134,0.000405716012773062,0,4.0856609817085e-05,0.000372764760698553
2.82793062926246e-05,3.899428943101e-05,7.00900592275837e-05,6.06830575912921e-05,1.02821949384222e-05,1.84314875866647e-05,9.67444462332589e-06,2.44989636035824e-05,1.25097236089735e-05,0.000196738936096855,4.14420700697484e-05,0,0.000199975414019299
9.80228861632567e-05,0.000129305104675201,0.000239354934443644,0.000209914822113764,2.88723086018226e-05,4.97244469132615e-05,2.93784941536458e-05,8.11218927174169e-05,0.000234193599407677,0.000540461782380905,0.000826125414924097,0.000425689408701433,0
