"5386749","5386760","5386219","5386755","5386865","5386757","5386320","5386885","5386001","5386568","5386569","5386573","5386571"
0,0.03467457763156,0.0676370520268203,0.0512834075052584,0.000858691184824799,0.00147901239948665,0.000975847914708333,0.00270108991724723,0.00818410691724453,0.00191680539116463,0.00330651469148796,0.000981091023187391,0.00156981271490162
0.0176483289849286,0,0.0439174768978898,0.03397403191,0.000619237862563008,0.0010882724236082,0.000704549245020833,0.0111181519498393,0.000921449231994776,0.0013170954298434,0.00227168128276805,0.000659180362311734,0.00104392274316593
0.0156615206194924,0.0200126256727397,0,0.00502994470323596,0.000490260787838487,0.000844091408119192,0.000557800718854167,0.00150129759300872,0.00078008510819458,0.00106128898493223,0.00183849438101751,0.000544586927303626,0.000861802628511013
0.0154643089880897,0.020115418395964,0.0065235697124955,0,0.000525640355121058,0.000915523364673256,0.000595098716333333,0.0100820394992524,0.00503396985089128,0.00120071431100145,0.00206742430563457,0.000612543311969903,0.000990928815929515
0.0103970518684272,0.0151038415687131,0.0262392502873893,0.0217936938974607,0,0.0510390515966367,0.024156193936875,0.00850239145031346,0.00375161886378061,0.0408372832014739,0.0124707718803063,0.00404378256084063,0.00555390056580323
0.00570191397721437,0.00826327853314367,0.0144595270579474,0.0118936143209438,0.0151878966957288,0,0.00230057048622917,0.00462598918218242,0.00205272768647731,0.0231069882841426,0.00690427184632385,0.00232916397630667,0.0030754842596652
0.0141820978749125,0.0206784993042845,0.0360701182561037,0.0298001979147191,0.0285916339215007,0.00899637261984954,0,0.0671210275994909,0.00500261158957884,0.0477273217026188,0.0936648354376368,0.00459507644821171,0.00679560708872834
0.00833108582263657,0.0657077982034633,0.0206497269287144,0.102778379172315,0.00211474913587372,0.00376798621880513,0.0133667239368542,0,0.0181549706188443,0.00489354676048427,0.0520600110535777,0.00253927320329506,0.00409359938358884
0.0737039331285945,0.0159394256862437,0.0305410869498308,0.149780728605169,0.00266134497085599,0.0045946243681723,0.00296770117772917,0.0530668206278954,0,0.00659207366604816,0.0686512838379978,0.00350208020686774,0.034967725252746
0.013008179144383,0.0176713899890223,0.0318746526936694,0.0278597098820899,0.0252101467381553,0.04885293202018,0.024137107710625,0.0112056684030959,0.00528855796319948,0,0.117718749387746,0.054213926836007,0.0706245579446696
0.00434838137916333,0.00600546126205026,0.010731587748736,0.00933875619285393,0.00135048657456819,0.00243346599050007,0.00789188445310417,0.022365538992939,0.0101000088932419,0.0192328260566654,0,0.00193679333607317,0.017670783446696
0.00134057064992758,0.00184851068781792,0.00332259480766295,0.00287665917660674,0.000487423864243718,0.000873738239457147,0.0004586136725625,0.00116136482347773,0.000593019083826314,0.00932634063580998,0.00196454687512035,0,0.00947976474271953
0.00464674072453913,0.00612966338069606,0.0113465371713936,0.00995093891620225,0.00136868171753384,0.00235717006018587,0.00139267726704167,0.00384555502593448,0.0111018658844793,0.0256204022605869,0.0391621871111926,0.0201796579231861,0
