"5368575","5368655","5368615","5368255","5368780","5368432","5368266","5368468","5368684","5368498","5368533","5368855","5368679","5368051","5368370","5368895","5368081","5368190","5368101","5368250","5368385","5368377","5368271","5368020","5368368","5368773","5368324","5368861","5368327","5368013","5368397","5368673","5368770","5368245","5368320","5368211","5368720","5368176","5368500","5368524","5368872","5368298","5368264","5368167","5368572","5368077","5368444","5368867","5368169","5368820","5368001","5368276","5368547","5368318","5368669","5368162","5368207","5368464","5368209","5368755","5368549","5368229","5368160","5368689","5368307","5368573","5368322","5368745","5368344","5368522","5368121","5368079","5368296","5368235","5368132","5368705","5368152","5368147","5368425","5368686","5368502","5368682","5368217","5368418","5368092","5368406","5368179"
0,2.76256639157801e-07,1.6085341919764e-07,5.65636890554462e-08,1.70730984756916e-07,2.32654898723292e-08,1.17846855369712e-07,8.02831382413416e-08,9.12188672445793e-08,8.36271045919839e-08,9.91121335995308e-08,8.96279799352385e-08,1.09297897220474e-08,5.73893931247762e-08,4.24251711767859e-07,6.46411057510827e-08,5.52688969124204e-08,1.06017209163378e-08,3.1262835629908e-08,7.39282052490879e-08,2.83266041723207e-08,3.96669366852886e-08,4.9498182063567e-08,5.9143587968983e-08,1.02513359757684e-07,4.17897161533246e-08,9.41531929160675e-08,2.20013055711225e-08,9.4141983348458e-08,2.08889769842043e-07,8.05008179456349e-08,9.19782459581326e-08,3.71768546807677e-08,2.04849890870598e-07,8.48354373789447e-08,1.20874542459402e-07,1.05539089654467e-07,1.39147314764278e-07,3.39319420982151e-08,1.87286619384761e-07,8.51932476920915e-08,6.56209563481921e-08,1.31866945647371e-07,3.72575486082538e-08,2.67835005079769e-08,1.27793252358344e-08,1.0863546548667e-07,2.09294895186422e-07,2.06228566916535e-07,7.63255910548656e-08,3.52024763431935e-09,6.55312015291034e-09,1.04176238729536e-08,7.47880337230264e-08,5.35855164279587e-08,7.4683350210562e-08,7.58547780717148e-08,3.81770185689745e-08,1.5240358470345e-07,1.52759822881533e-08,8.61344894959889e-08,3.85681984844557e-08,2.42364081687173e-07,1.83688106322714e-08,9.9915023282955e-09,7.14060938951173e-08,1.91368993279917e-07,6.73127621056833e-08,1.99486599227257e-07,1.3443111026301e-07,1.98462984323271e-07,6.95583435477273e-08,2.201858967597e-07,2.79943817258006e-08,2.62067256040099e-07,2.24890434715247e-07,7.36283370937951e-08,6.61756597856361e-08,1.45649744558078e-07,1.53707656653662e-07,7.10293151232548e-08,1.54398594167577e-07,4.8731312279637e-08,4.28772239640822e-08,1.20120977123962e-07,1.80051135618455e-08,7.2142694423471e-08
9.30816272807502e-08,0,1.05995304715067e-07,3.74229545096323e-08,1.13050620803116e-07,1.58482524990744e-08,7.9308915798414e-08,5.41072323426527e-08,6.19061584940739e-08,5.54772415782853e-08,6.57070401338894e-08,5.98083880693763e-08,7.23653425408473e-09,3.87065275185528e-08,2.83316530843731e-07,4.29644024818078e-08,3.32120338775704e-08,6.35692756268479e-09,1.91837645416055e-08,4.61175274963704e-08,1.7515464494343e-08,2.43536641284661e-08,3.04710452361724e-08,3.70146231947902e-08,6.45443817098818e-08,2.58725629801268e-08,5.90570420040869e-08,1.39037532068412e-08,5.95122776313326e-08,1.35182958574564e-07,5.08149260316915e-08,5.88915076722616e-08,2.42185925234347e-08,1.31901560961342e-07,5.45511744775971e-08,7.76304413650203e-08,6.73694305867921e-08,9.0450531034421e-08,2.20729952985235e-08,1.22963450307865e-07,5.69519366429427e-08,4.34164658730633e-08,8.72749589041096e-08,2.43957026608416e-08,1.69107716560047e-08,8.119348056605e-09,7.336014153682e-08,1.40729652489743e-07,1.38899192835362e-07,5.13470744422261e-08,2.35815845896485e-09,4.39857974457996e-09,6.99381577272476e-09,5.05291264613491e-08,3.63238523173299e-08,5.04028473788663e-08,5.14540438460934e-08,2.57293416980764e-08,9.90934239464448e-08,1.00067769353546e-08,5.6982080481072e-08,2.61438700293427e-08,1.6253677080396e-07,1.18244147824925e-08,3.42779822651254e-08,4.28648670490234e-08,1.25072578185578e-07,4.28260086525166e-08,1.29923589041096e-07,8.85748836793855e-08,1.30131198171147e-07,4.64040596576681e-08,1.45495356872512e-07,1.79465469138936e-08,1.75025609472951e-07,1.51455177462461e-07,4.95542694382225e-08,4.45709689871713e-08,9.97700025802214e-08,1.04957205689393e-07,4.7721259299215e-08,1.0441703605345e-07,3.25173417721519e-08,2.87992632879163e-08,8.04466642013631e-08,7.05862418855835e-08,4.57891701003128e-08
1.25648274755133e-07,2.45661711554687e-07,0,4.04068809468358e-07,1.21988501057615e-06,2.78322915049384e-08,1.38385920095529e-07,9.24984624422548e-08,1.07126867588398e-07,8.9064009186276e-08,1.04981735423379e-07,9.66131101272334e-08,1.17302875886296e-08,6.5311888087423e-08,4.66261148491156e-07,6.79917298545705e-08,8.91359415971769e-09,8.89837794443253e-09,2.72330600791117e-08,6.56893509624399e-08,2.49932979485423e-08,3.4851065789138e-08,4.4426102845301e-08,5.40805314919883e-08,9.34547331478632e-08,3.72307695852231e-08,8.78130869598123e-08,2.03430379036545e-08,8.96337054002276e-08,2.02073225731555e-07,7.55707218619831e-08,8.87082815162789e-08,3.73694887025203e-08,1.96252757066947e-07,8.3746823333899e-08,1.16836746783739e-07,1.00047924631977e-07,1.38715536626612e-07,3.43142350970151e-08,1.92487912604339e-07,9.24516583843093e-08,6.7148248108893e-08,1.40225224038886e-07,3.89274536062751e-08,2.50471668732067e-08,1.2139097806217e-08,7.74838707966546e-07,2.56700869896644e-07,2.54141027838816e-07,9.36339922024069e-08,2.15717331225787e-08,7.5980495631225e-09,1.22296268285644e-08,8.91555382838391e-08,6.35112305372878e-08,9.00752376204076e-08,9.1073294009796e-08,4.26809182423972e-08,1.55840318771237e-07,1.58002268700434e-08,9.12934622412877e-08,4.33096153325548e-08,2.76957105923211e-07,1.75049065601222e-08,5.73713062804472e-08,5.87568384527974e-08,1.94576778495735e-07,6.29958507120152e-08,2.01221078328065e-07,1.3895515992562e-07,2.06093018732714e-07,7.4160837745977e-08,2.27913023954289e-07,2.62780562199988e-08,3.2296734481487e-07,2.6523170955289e-07,8.77202305931526e-08,7.68936255773665e-08,1.73066444220304e-07,1.80512875545992e-07,7.89243843283071e-08,1.74414733114828e-07,5.30680758337668e-08,4.76939478540966e-08,1.25019477589581e-07,1.15818186960328e-07,6.81227120051774e-08
8.09856623033349e-09,1.5759051636717e-08,7.45248976677288e-08,0,5.23711504331184e-07,1.12978267606979e-08,5.62140114533666e-08,3.72008418916393e-08,4.33207044464041e-08,3.49645639404046e-08,4.11225453491207e-08,3.79783025830258e-08,4.62620165717229e-09,2.59345250035893e-08,1.84453793361337e-07,2.63912108134592e-08,3.37782187607722e-09,3.39958010882862e-09,1.03897450195983e-08,2.50118458596065e-08,9.51823006046261e-09,1.33206342950435e-08,1.71080118156943e-08,2.07757733277428e-08,3.58454926789265e-08,1.40371048560689e-08,3.35156320290623e-08,7.7901776068905e-09,3.47384047073736e-08,7.76423718328003e-08,2.91242018078756e-08,3.42395444991171e-08,1.44946308130644e-08,7.56786595260149e-08,3.264187450627e-08,4.50473557396506e-08,3.84292446585565e-08,5.36943015130231e-08,1.33747510652236e-08,7.52280623235387e-08,3.62726151692149e-08,2.60181881264037e-08,5.50719798939461e-08,1.53396699958854e-08,9.67603184066272e-09,4.68006852873401e-09,5.51248901860482e-08,1.08960889177858e-07,1.05142202482065e-07,3.84783823741346e-08,1.64331827519277e-09,3.03488704135612e-09,4.89235452869678e-09,3.62888315467902e-08,2.57792040757974e-08,3.70726075802314e-08,3.73936323109563e-08,1.69230550525104e-08,6.09585014297977e-08,6.18352179262655e-09,3.5872697554464e-08,1.72844948300347e-08,1.10984458659226e-07,6.69818582513566e-09,4.40962316311404e-09,2.23110766174852e-08,7.59437875420005e-08,2.40274326828503e-08,7.80374597822269e-08,5.40457360476163e-08,8.03449193065994e-08,2.91637107497735e-08,8.84252181769345e-08,1.00364127893478e-08,1.36938575779511e-07,1.07333139064981e-07,3.5840433248848e-08,3.10410318333132e-08,7.02598965565772e-08,7.32457771013022e-08,3.16472495680674e-08,6.97773946269995e-08,2.0989875440726e-08,1.88589609802334e-08,4.80553867332479e-08,7.70335259351876e-09,2.61725644482796e-08
2.21151043156554e-09,4.31046987790271e-09,2.1001634871611e-08,4.8291241157526e-08,0,3.84687588826122e-09,1.8902053028583e-08,1.22914185158482e-08,1.44727026381722e-08,1.1142120460237e-08,1.30362483280292e-08,1.21190174570561e-08,1.47142255790866e-09,8.37745358291541e-09,5.88164892118613e-08,8.08356389330137e-09,9.6296267533452e-10,9.97041506541923e-10,3.10253449351886e-09,7.5221609227423e-09,2.82869335801074e-09,3.99912400193873e-09,5.17627596655558e-09,6.30394855981275e-09,1.08709475289999e-08,4.22043531495e-09,1.0213232271248e-08,2.35449781426322e-09,1.06790052288147e-08,2.38417606746706e-08,8.85508620689655e-09,1.05428429372332e-08,4.52599150073242e-09,2.3149115195242e-08,1.0128699829718e-08,1.3799761990767e-08,1.16445675730934e-08,1.65967728139008e-08,4.18732055258291e-09,2.35047389755861e-08,1.14496169955401e-08,8.19324432939794e-09,1.77598775961114e-08,4.87725990706841e-09,2.96436909267508e-09,1.43769558610239e-09,1.03458354595239e-07,2.25684777929736e-07,2.03665303764656e-07,1.2833794284199e-08,5.18494259242197e-10,9.73697375861909e-10,1.5951657911278e-09,1.2152486630612e-08,8.54901757167737e-09,1.27309110799167e-08,1.27117487624087e-08,5.51514364998962e-09,1.9115424241039e-08,1.93993511245613e-09,1.13243490364303e-08,5.52941220465125e-09,3.64049205241989e-08,1.98334468218934e-09,1.35133074540199e-09,6.46838606694523e-09,2.36783073145516e-08,7.20001931492595e-09,2.41012399016509e-08,1.68457074648196e-08,2.51468381808598e-08,9.14236795522234e-09,2.73216101384514e-08,2.99101489732777e-09,2.81454460181101e-07,3.54142674912528e-08,1.21995457980591e-08,1.044717538349e-08,2.34590188121599e-08,2.46221039556325e-08,1.03527645604418e-08,2.28305657058016e-08,6.79141458586209e-09,5.98914089239909e-09,1.43583732235643e-08,2.25814110583459e-09,8.00389828497465e-09
7.94224942723119e-09,1.51459546411119e-08,1.15920943176355e-08,2.66494352343917e-08,9.72217611804996e-08,0,8.47306138567236e-07,5.3974821629416e-07,6.40256901874767e-07,7.73625048758814e-08,8.73694745234471e-08,8.32225212972517e-08,9.49523818735329e-09,5.30137639135737e-08,3.5992016004587e-07,4.09127215300065e-08,4.20608826164081e-09,5.24985454997996e-09,1.79100786627335e-08,4.46944716893191e-08,1.61003192817451e-08,2.37996931838473e-08,3.15406365411449e-08,4.0178529188538e-08,6.85369734272147e-08,2.56310303923956e-08,6.44333806100053e-08,1.42035304138727e-08,6.76957371476312e-08,1.50819439322333e-07,5.37449822862541e-08,6.77520422445866e-08,3.05999990878311e-08,1.42468537443155e-07,6.50938394199879e-08,8.48900791114745e-08,6.79411339705582e-08,1.03561475980423e-07,2.82396953953356e-08,1.50542289584243e-07,6.95791370315428e-08,5.70325606486592e-08,1.29037940565621e-07,3.4819868071735e-08,1.88372022641257e-08,9.10068548660667e-09,6.47045079424856e-08,1.40225436854023e-07,1.32359674183511e-07,5.54331662493731e-08,2.1857021348894e-09,4.46726745413104e-09,8.39975788893244e-09,7.22825240022885e-08,3.39260936289673e-07,8.18750603611017e-08,5.25326412949527e-07,3.97269300344196e-08,1.26091568815681e-07,1.25741526021243e-08,7.35452637472298e-08,3.70163328691415e-08,2.3720142210481e-07,9.55771319303525e-09,5.9469170475702e-09,3.18159594141174e-08,1.52163178082192e-07,3.94183999258763e-08,1.43831390937829e-07,1.03932778296563e-07,1.55290776966402e-07,5.48015370145933e-08,1.56221512953874e-07,1.57252978385646e-08,1.65675087340718e-07,1.94913726776238e-07,9.32976025623887e-08,8.21096356011161e-08,1.81402518765247e-07,1.91082854027071e-07,8.00499819560318e-08,1.70947784295599e-07,5.01182797237154e-08,3.4030887286749e-08,6.58929126121871e-08,8.86550597450535e-09,5.05666385503182e-08
1.4375348725997e-09,2.73439641360041e-09,2.09266632304646e-09,4.74412737397049e-09,1.7530977706151e-08,3.23459240902414e-08,0,1.76911427274427e-08,1.24445230883837e-07,1.47544221070732e-08,1.65242400521853e-08,1.5774145002691e-08,1.77660144811086e-09,9.73914936804115e-09,6.65482977052613e-08,7.45322846098024e-09,7.68339843560192e-10,9.77747928612293e-10,3.36503225980253e-09,8.41363744970829e-09,3.00956699159574e-09,4.49791567817148e-09,5.99609594483107e-09,7.65509386295001e-09,1.30214388191049e-08,4.84151290541297e-09,1.22514714296526e-08,2.67243551156915e-09,1.28773037754058e-08,2.85324915928309e-08,1.0116781466054e-08,1.28739518919197e-08,5.84751514468608e-09,2.68694099212346e-08,1.23462539717835e-08,1.59720486021522e-08,1.2685620271928e-08,1.94607632221755e-08,5.38117841842561e-09,2.83922940745889e-08,1.28056109855727e-08,1.09842423879883e-08,2.50958365002209e-08,6.69712216075121e-09,3.59814319366759e-09,1.73446876709482e-09,1.16530518288377e-08,2.53458312221151e-08,2.38964531093345e-08,9.96161962426285e-09,3.95519845807075e-10,8.09359458297336e-10,1.52123547547542e-09,1.30105120848041e-08,1.03982209326506e-08,1.50682286654727e-08,9.89730326095498e-08,7.58384616255876e-09,2.38571565564986e-08,2.36193098195145e-09,1.37693368411503e-08,6.88146020835867e-09,4.32213185117025e-08,1.75477469716131e-09,1.07200043879614e-09,5.84472535633439e-09,2.87847025071078e-08,7.29134491753738e-09,2.67338899426297e-08,1.93701454312186e-08,2.89276416206196e-08,1.01040066677117e-08,2.87759431543477e-08,2.89260943515424e-09,2.99370543165025e-08,3.51715109808529e-08,1.04950192642954e-07,9.34613302227418e-08,3.65186829142428e-08,2.25861099272789e-07,1.57267419274463e-08,3.3224259741715e-08,9.73146602797526e-09,6.20384546243319e-09,1.1927567798097e-08,1.6036880114212e-09,9.5869219070219e-09
2.41281690961339e-09,4.5897263162885e-09,3.44441075925126e-09,7.79797463530309e-09,2.82092848509267e-08,5.02197875338883e-08,4.31184289882859e-08,0,1.95397136626565e-07,2.54025713494362e-08,2.88304879189811e-08,2.72952780016116e-08,3.08018461085588e-09,1.67275562442551e-08,1.1419150161417e-07,1.27686513220233e-08,1.31311242674923e-09,1.69240979320294e-09,5.86064887775398e-09,1.47460243971692e-08,5.23336098270654e-09,7.75321637203133e-09,1.05178838848993e-08,1.31877268553656e-08,2.23157190788807e-08,8.39007287065623e-09,2.11401528797397e-08,4.6555987678229e-09,2.22134726243464e-08,4.91179918662043e-08,1.75205456907287e-08,2.22265127299535e-08,9.9532121221877e-09,4.6327224965353e-08,2.13992230225931e-08,2.77386483965339e-08,2.20835593436925e-08,3.37793217791219e-08,9.25708652224071e-09,4.91953494780742e-08,2.22223156471073e-08,1.87630548108349e-08,4.22123369421122e-08,1.13674126178352e-08,6.23151841555861e-09,2.9714792935904e-09,1.89843793772589e-08,4.04211555276551e-08,3.87634167095236e-08,1.61273022979649e-08,6.51801494760466e-10,1.33651324606648e-09,2.51785554770435e-09,2.09500090028822e-08,9.86668146136051e-08,2.29419915775207e-08,2.56360955499096e-08,7.61752980663348e-08,4.08940440164363e-08,4.10767941182898e-09,2.39629209574785e-08,6.95553193402817e-08,4.37385149378887e-07,2.99319899409121e-09,1.80501759841608e-09,1.01625372260945e-08,4.98556376324632e-08,1.27100192436532e-08,4.65218484954923e-08,3.38158374678241e-08,4.97479944802753e-08,1.77456260346614e-08,4.95826042048202e-08,5.04327473933726e-09,4.79523585408159e-08,5.76392323086259e-08,2.68632607705172e-08,2.53585619774663e-08,5.49610968286733e-08,5.76580985205013e-08,1.47854566492981e-07,3.28760845561252e-07,1.63942817611699e-08,1.05822099803191e-08,2.04054884135232e-08,2.67563218214957e-09,1.66085314421314e-08
2.03023513300844e-09,3.86064028669863e-09,2.92972007855728e-09,6.62020160958316e-09,2.42887538611335e-08,4.477321968566e-08,2.27787604295433e-07,1.47039062725306e-07,0,2.12945895604205e-08,2.39515399263344e-08,2.27829092714779e-08,2.557572616557e-09,1.39140632338405e-08,9.4980534732696e-08,1.06371429936075e-08,1.09571023021222e-09,1.40744742780248e-09,4.86653583150371e-09,1.21989162170994e-08,4.35310720879844e-09,6.49123644804979e-09,8.73261022793319e-09,1.10464742878676e-08,1.87242052634132e-08,6.99320314917091e-09,1.76851393324756e-08,3.86586360223557e-09,1.85878718868387e-08,4.10482545293858e-08,1.46144100785846e-08,1.85860473537127e-08,8.4031932885834e-09,3.87310458176348e-08,1.78484620200944e-08,2.30725718572738e-08,1.83165570691065e-08,2.81110902534828e-08,7.74682371492009e-09,4.10137052733882e-08,1.84073317792504e-08,1.58122492617749e-08,3.59986433937251e-08,9.61047972723294e-09,5.20628091681459e-09,2.49642383816895e-09,1.62394050850738e-08,3.50034903481829e-08,3.32455370101974e-08,1.38537791040646e-08,5.54507141533357e-10,1.13616145589001e-09,2.13909324248935e-09,1.80949662014098e-08,1.4527285552754e-08,2.04736050147635e-08,2.3213895597056e-08,1.09654619339169e-08,3.43912710723737e-08,3.41186442204821e-09,1.98816322235326e-08,9.89732767738132e-09,6.14575915344544e-08,2.5018244846018e-09,1.51630037784074e-09,8.44372760215814e-09,4.15760878780047e-08,1.0505552863028e-08,3.85659007142021e-08,2.80262385201907e-08,4.16074795823487e-08,1.45682090847572e-08,4.13995616926721e-08,4.16738581325155e-09,4.14158912304183e-08,4.92492525789834e-08,2.48012243372357e-08,1.30648409174598e-07,5.01828889097392e-08,5.26779603095459e-08,2.24401745801834e-08,4.77708658990952e-08,1.39727765013583e-08,8.83863100575055e-09,1.6996334651461e-08,2.25953587797726e-09,1.38771164922878e-08
