"5344090","5344001","5344650","5344110","5344874","5344855","5344420","5344279","5344078","5344378","5344035","5344430","5344847","5344560","5344098"
0,0.00015724646455871,0.000460900544005604,0.000265446340947154,8.71273152315394e-05,0.000128672170806997,0.000675092561912081,7.19878110774012e-05,6.63195214364422e-05,8.83265451958811e-05,8.4222203855804e-05,3.58076011019258e-05,1.76364929797378e-05,5.34589426402237e-05,0.000160146276586121
0.00372775467810343,0,0.00358358883531604,0.00228560405113726,0.000716812438614339,0.0010306068868107,0.00519120816406394,0.00393739877273938,0.00382638161910547,0.00516049198228941,0.00461575499972327,0.0017880271889463,0.000166568526340882,0.00263255225774494,0.00913242215157993
0.000586034106854744,0.00019555359788919,0,0.00227569508967976,0.000735932601038798,0.000179396112232999,0.000926569960252075,0.000600752026343052,8.8722252754782e-05,0.000114957214658176,0.000107167612078444,4.44917454166275e-05,2.10090681048868e-05,6.33699032391719e-05,0.00139556687825279
2.31273708962209e-05,9.66722622082378e-06,0.000154328978520633,0,0.000238216376636868,5.68102020079555e-05,0.000288932691761451,3.13465619816487e-05,2.60667945709604e-05,3.31310983315268e-05,3.06270681923843e-05,1.27624847477689e-05,5.96914743742551e-06,1.72447408259726e-05,6.05012792069393e-05
6.43868790467415e-05,2.59844641703757e-05,0.00042671472832765,0.0020827972916148,0,0.00107165749568167,0.000862625415032278,8.22161793310641e-05,6.83825674737943e-05,8.78156456197739e-05,8.06351355896244e-05,3.37012748695788e-05,1.56920872705602e-05,4.53188826134659e-05,0.000161737030548327
3.57778571326196e-05,1.40926867843639e-05,3.96809226795675e-05,0.000183024443838407,0.000379005525569462,0,0.00286176222563787,4.38939298446056e-05,3.65831068897805e-05,4.71648512097399e-05,4.31817618662829e-05,1.81760663513387e-05,8.29648703218117e-06,2.43411405375627e-05,8.7050819826518e-05
8.60880891248391e-06,3.29679020680133e-06,9.38282547518968e-06,4.19093707140432e-05,1.50142255068836e-05,0.000144008079686138,0,1.00835086547284e-05,8.44289552171333e-06,1.08044639478167e-05,9.96854052652941e-06,4.22267591482699e-06,1.88186115613826e-06,5.63948360183694e-06,2.01030999752169e-05
7.41781786518661e-05,0.000172847850922177,0.000486449060960425,0.000367629749321036,0.000113992518642947,0.000161381349043701,0.000807074368690439,0,0.000560953598323115,0.00012459799676564,0.00011102524914213,4.65988846297166e-05,2.15673613468415e-05,6.30656641256041e-05,0.00128425702403656
7.46322733298233e-05,0.000185408353798863,7.96442743199302e-05,0.000337592656223832,0.000105355115716074,0.000147991369526482,0.000743383738272364,0.000615952944888264,0,0.000856121642033137,0.000131438318712641,5.5650324172538e-05,2.536528340882e-05,7.5123806012166e-05,0.000199893139560099
4.8336687010062e-05,0.000121715441757346,5.07736952692521e-05,0.000211634385815322,6.60312802038262e-05,9.31331789014821e-05,0.000467938487580695,6.55698943466035e-05,0.000415325688520329,0,0.000537777275747177,3.9431225940191e-05,1.79910892491061e-05,5.36577593346666e-05,0.00012673903935254
9.84058905946531e-05,0.000246394076816443,0.000100718960418484,0.000415927702829014,0.000127319011755766,0.000184255933595793,0.000918544921672302,0.000128558308416457,0.000139764305612692,0.0012006134220734,0,0.00046809004563958,4.18157460071514e-05,0.000124023528575264,0.000249638587391574
0.000246932746143384,0.00061506396246353,0.000251897843138499,0.00104393927771868,0.000311009507325228,0.000454308414303618,0.00226409607508454,0.000317602488113068,0.000344046964011245,0.000506788832037783,0.0030786636223157,0,0.000681942052562574,0.00184304564461234,0.000623629569070632
0.000164268408067158,7.81566149098291e-05,0.000158807760054987,0.000628944718682811,0.000194099812789201,0.000261947477438426,0.00133157680046111,0.000196982658392778,0.000214129160763428,0.000292192216466011,0.000336955064886355,0.000927607137989667,0,0.00144296668556839,0.000373557903875465
0.000178905977908915,0.000429755178023311,0.000171845842834483,0.000671860889606201,0.000202555150041123,0.000295826821643418,0.00147822914182293,0.000204323498308421,0.000221751710551521,0.00032224458154808,0.00034681094404841,0.000905082044515422,0.000507840866865316,0,0.000417378066533457
3.87627470091845e-05,8.82856390987377e-05,0.000248019924736299,0.000166436188299197,5.24220539030932e-05,7.5093330113884e-05,0.000378210571979711,0.000281615009060234,4.26409272808182e-05,5.6030396684345e-05,5.07734132942218e-05,2.10474188532958e-05,9.83643643623361e-06,2.96342105799678e-05,0
