"538372","538573","538001","538685","538520","538560","538549","538832","538296","538758","538433","538078","538558","538634","538638","538141","538436","538137","538770","538606","538421","538849","538675"
0,4.56557747067933e-08,1.02071934242778e-09,1.62269907529268e-08,1.57844294674284e-08,1.79235840290024e-08,4.76664120441548e-07,2.31279031453168e-07,1.01801550863685e-08,1.92454414025556e-09,9.75725016989235e-09,1.15786811745006e-07,2.61740268922416e-08,1.25398039348608e-08,1.248334322435e-08,2.98521177122652e-08,2.32917281898405e-08,2.3521422466449e-08,3.86735455798834e-08,1.52067129971446e-08,1.61053405341017e-08,2.78017332179438e-07,3.06265262314701e-08
1.26064421317131e-07,0,3.25653116216243e-08,8.42352635434716e-08,8.10005222938701e-08,8.97029108360587e-08,3.73889214736002e-07,1.19092414955166e-06,5.55378011913589e-08,1.08670076132585e-08,5.40525417951857e-08,1.11351566693192e-07,1.35062543391147e-07,6.86005936524992e-08,6.02598705472137e-08,1.45307186249231e-07,1.10411769648147e-07,1.13288583906827e-07,1.85216642507494e-07,6.97587274506787e-08,7.16844124358128e-08,2.19746084491826e-07,1.46120408908639e-07
1.61629911675969e-06,1.76835884127323e-05,0,1.1038139287977e-06,1.05074361608573e-06,1.15387898785074e-06,4.76811565686926e-06,2.60977812642901e-06,4.08759158384326e-06,7.59346079238067e-07,7.21665563611975e-07,1.44980609777313e-06,1.80617789850015e-06,8.96613847259342e-07,7.84640843466587e-07,1.86953837829075e-06,1.43749622235288e-06,1.43016035022585e-06,2.42496564148294e-06,8.91158983175021e-07,9.20298412021313e-07,2.7953451950247e-06,1.88038733699202e-06
3.96343400551613e-08,7.5067390621344e-08,1.71570429607426e-09,0,1.83106185992608e-07,2.06008564819617e-07,1.22826119537172e-07,6.31800499035728e-08,1.70807983627553e-08,3.48392171340885e-09,1.76396357596869e-08,3.76158789598738e-08,3.0831392924938e-07,1.423993553526e-07,2.15793544641667e-08,5.50462314855993e-08,4.10597321910491e-08,4.25272477274012e-08,7.00621953224807e-08,2.41347607389872e-08,2.4442180593339e-08,7.41020767785422e-08,5.4473301117156e-08
3.67807138473517e-08,6.91855653013379e-08,1.5821981499971e-09,1.74906704712137e-07,0,1.99819679509929e-07,1.14948190131666e-07,5.80463806489453e-08,1.5690268580031e-08,3.21812569140993e-09,1.62786408834069e-08,3.47325041534802e-08,4.51555659009292e-08,2.26994968130306e-08,2.05054265987463e-08,5.34955867320672e-08,3.97088843187572e-08,4.13701379427275e-08,6.82881155213195e-08,2.29858301481777e-08,2.30283026415337e-08,6.93788432977775e-08,5.29763307410992e-08
2.88932991330073e-08,5.28899590040996e-08,1.20456572059136e-09,1.32912267166619e-07,1.35029306854905e-07,0,9.18470881766192e-08,4.49736528520588e-08,1.20092617793989e-08,2.43745075549153e-09,1.23628833079861e-08,2.69479482440966e-08,2.17886551976463e-07,1.70691583892458e-08,8.3663587228525e-08,2.55420045873871e-07,3.26231185840129e-08,2.01663900879477e-07,5.60379255998684e-08,1.89385909047811e-08,1.87406180681873e-08,5.47817423426197e-08,4.38307866818609e-08
5.43806481814387e-08,1.43876939818708e-08,3.21773405319387e-10,5.26784125328282e-09,5.18799323991632e-09,6.02164969579832e-09,0,1.27071952104499e-08,3.20941274644178e-09,6.1395766472076e-10,3.12283962884286e-09,7.12833971927491e-09,8.52291050767708e-09,4.03192958670235e-09,2.13950553750622e-08,1.03289943895423e-08,8.17964858576041e-09,8.21078820813571e-09,1.35842121706574e-08,5.58628081077818e-09,3.37270964256395e-08,9.19759459373121e-08,1.08191547187084e-08
1.1401527178079e-07,1.70415054575761e-07,7.58849449231812e-10,1.18393394040297e-08,1.14229019551349e-08,1.26758361648446e-08,5.45775186061976e-08,0,4.35248353018717e-08,1.42682723545521e-09,7.20850885801778e-09,8.29264419996914e-08,1.89116536070155e-08,9.31298666743495e-09,8.61743170905891e-09,2.0722587996118e-08,1.59146437176806e-08,1.61950244627711e-08,2.65628946103543e-08,9.99945754688875e-09,1.05695596437712e-08,3.16030218881864e-08,2.08940962861598e-08
7.17202115079432e-08,1.40974221481405e-07,1.70912958815264e-08,4.98656995968838e-08,4.81958028566944e-08,5.27166853937696e-08,2.15083052746376e-07,6.76019401256536e-07,0,3.2633044259618e-08,1.54808350379987e-07,3.40690982669097e-07,7.92437305939037e-08,3.97149347268663e-08,3.50991330191286e-08,8.51645775288136e-08,6.4883805004782e-08,6.63318292866365e-08,1.08899249547806e-07,4.01664720289195e-08,4.14777551792412e-08,1.26924722469877e-07,8.53160305441784e-08
9.43941781586036e-07,1.93552588172655e-06,2.37161970502699e-07,7.05491337873168e-07,6.85768600013331e-07,7.30398547451397e-07,2.83308722010906e-06,1.53473371970495e-06,2.43636792068925e-06,0,2.30845880303545e-06,8.83737672334844e-07,1.11583807324726e-06,5.76775878852793e-07,4.81980077123981e-07,1.18646874157938e-06,8.96796209181947e-07,9.05056231768127e-07,1.526345376238e-06,5.28759403061169e-07,5.46727585797531e-07,1.70050040396003e-06,1.19102524114452e-06
1.83924531752332e-07,3.69451951251575e-07,8.52845776846815e-09,1.3847539703635e-07,1.34309110954389e-07,1.44980386177493e-07,5.5505991445671e-07,3.01644197417341e-07,4.72321805587803e-07,9.14709321098046e-08,0,8.98336720328583e-07,1.36401102220926e-06,6.49941360270753e-07,9.39114921577185e-08,2.32083168364117e-07,1.74980828184762e-07,1.80181410902388e-07,2.96568459188707e-07,1.06683873584426e-07,1.08289394970462e-07,3.33374613420998e-07,2.31020146427056e-07
5.68219266880781e-07,1.66146360714182e-07,3.75820036655783e-09,6.41681874627579e-08,6.24116411909272e-08,6.90574917814892e-08,2.79748156616571e-07,8.27839274211186e-07,2.1795093171656e-07,7.36410901741886e-09,1.88693280553257e-07,0,6.48419719198976e-07,4.95524923778809e-08,2.33539979113751e-07,1.13070346376205e-07,8.59596584510468e-08,8.76269454793651e-08,1.44135177146182e-07,5.30129063385503e-08,5.52655740627465e-08,1.01666680819304e-06,1.13328661177043e-07
2.2449276299544e-08,4.19352755282847e-08,9.53167337572823e-10,1.00367668326177e-07,1.67922102291419e-08,1.10703715634371e-07,6.93736274504588e-08,3.59276323140545e-08,9.61531882332088e-09,1.91466344917163e-09,4.90633086862084e-08,1.1091781056379e-07,0,7.69845832535391e-08,1.19505103825309e-08,2.9769670404781e-08,2.241263631269e-08,2.30175633219287e-08,3.7883292351282e-08,1.3464896305634e-08,1.38285277393236e-08,4.1848216622476e-08,2.96070241120684e-08
4.27561371326903e-08,8.41088356748082e-08,1.93423671236817e-09,1.98076565615787e-07,3.32252814228858e-08,3.56712791029918e-08,1.3020904705413e-07,6.92836976360419e-08,1.89555547108858e-08,3.95228066591347e-09,1.00046388797051e-07,4.04734004892736e-08,3.2761890654577e-07,0,2.26269906657844e-08,5.73168677391017e-08,4.27443918774088e-08,4.42437809784239e-08,7.29397419648617e-08,2.53687670196633e-08,2.55257333234068e-08,7.91558829764681e-08,5.65750822728378e-08
1.45897783590439e-07,2.54973109998645e-07,5.78193013100358e-09,1.04598481281661e-07,1.0475344347138e-07,7.22672467154773e-07,2.71300082883362e-06,2.21118620693083e-07,5.82265247122089e-08,1.14388653242183e-08,5.8135202995662e-08,6.89565097167756e-07,1.64066081046598e-07,7.77478109307713e-08,0,1.19701418979164e-06,9.98693763434566e-07,1.61126594192755e-07,2.65050366182218e-07,5.71454848094373e-07,5.67899104598941e-07,1.66602840033571e-06,2.10440500073905e-07
1.69925868299789e-08,3.00190904767391e-08,6.87071986770673e-10,1.28710001254187e-08,1.31864824558197e-08,9.290719944577e-08,5.53813248570289e-08,2.57618964848798e-08,6.85489078793961e-09,1.38324731574278e-09,7.03037629697461e-09,1.54511793163955e-08,1.96387311584932e-08,9.49243075692431e-09,5.01271974689156e-08,0,1.34318393387331e-07,1.31268606113302e-07,3.66867331992562e-08,1.21280188306295e-08,1.15676593210244e-08,3.23276518915842e-08,2.89325831430084e-08
2.1483592546388e-08,3.69628728700734e-08,8.47104760057233e-10,1.5395177096067e-08,1.58190947852319e-08,1.86818082361641e-08,7.13649366139114e-08,3.21228510646758e-08,8.46589364400538e-09,1.69194274616035e-09,8.61403890159802e-09,1.90933428680888e-08,2.40627226016283e-08,1.15372356493164e-08,6.26700725663282e-08,2.00968957848178e-07,0,1.70502004686488e-07,4.79782258819363e-08,9.45201480792955e-08,1.51662350095778e-08,4.06185239631644e-08,2.19468576162572e-07
2.27842120613257e-08,3.95549377651067e-08,9.12399758595588e-10,1.66516604953124e-08,1.7237552802403e-08,1.22484941407281e-07,7.48864205346456e-08,3.43682225083007e-08,9.08707334396868e-09,1.83303722073366e-09,9.32402359767268e-09,2.04011176296535e-08,2.59636539875577e-08,1.25649827559617e-08,1.33245416522773e-08,2.20667194311114e-07,1.92043943325393e-07,0,3.28016272910105e-07,1.70504740869005e-08,1.57559006728587e-08,4.33461257880996e-08,2.44925678661511e-07
1.13497184425178e-08,1.96343169743939e-08,4.55735310370448e-10,8.29061199487344e-09,8.51317205746071e-09,1.01849759981267e-08,3.73066217316133e-08,1.7100535519017e-08,4.53048575587129e-09,9.1639941261156e-10,4.66309804302902e-09,1.01257652790159e-08,1.29170860425478e-08,6.29794483263538e-09,6.6578200453336e-09,1.89231973255577e-08,1.52469049084534e-08,9.79826091130018e-08,0,8.57874145033774e-09,7.82967159908569e-09,2.1685069451503e-08,1.2702330636202e-07
3.78905558357323e-08,6.28801108924641e-08,1.43009430257285e-09,2.45872562961001e-08,2.45516409974134e-08,2.93572826955381e-08,1.29924474531188e-07,5.51760903731833e-08,1.4280436373895e-08,2.78829357781546e-09,1.4213723888115e-08,3.20872430692097e-08,3.94355684971517e-08,1.87578173030155e-08,1.03231312314026e-07,5.28238926630286e-08,2.7204876054643e-07,4.34856807884429e-08,7.28356378780405e-08,0,1.61563394515719e-07,6.93945787460686e-08,5.89115415130955e-08
4.02064403106985e-08,6.67026917815833e-08,1.50100643849588e-09,2.52323421379423e-08,2.51059263400296e-08,2.94778292818608e-08,7.95791461949727e-07,5.87291899616279e-08,1.49856396688562e-08,2.89791387221651e-09,1.47562559559563e-08,3.36470235572547e-08,4.07137445263717e-08,1.92691204438878e-08,1.05201519456704e-07,5.15995136581016e-08,4.12428028087658e-08,4.1443119375019e-08,6.87219750439545e-08,1.64897799234941e-07,0,7.20637380387465e-08,5.51087734648046e-08
9.83009655398737e-08,2.72313524789653e-08,6.12153618164388e-10,1.05538690811653e-08,1.03605572338701e-08,1.16665162917303e-08,2.85282596728288e-07,2.41009120325268e-08,6.20763661805862e-09,1.19273762133944e-09,6.06675782713377e-09,7.2886225198108e-08,1.68320822682449e-08,8.042681257298e-09,4.09268213231878e-08,1.94955327963126e-08,1.50220402892784e-08,1.52298211222356e-08,2.50419778266864e-08,9.60918305098270e-09,9.93491227081757e-09,0,1.98134437297656e-08
1.52311951694855e-08,2.6092642532701e-08,6.02385361116067e-10,1.0876096216069e-08,1.11719946117145e-08,1.33535174983454e-08,5.04857577869397e-08,2.28409088017178e-08,6.00563576173821e-09,1.20550727215951e-09,6.13883501021577e-09,1.34769511040543e-08,1.70946733516432e-08,8.25545801352068e-09,8.8589698987903e-09,2.49097958459392e-08,1.28926729089424e-07,1.28045777161414e-07,2.22271021199357e-07,1.17459346015926e-08,1.06923186661945e-08,2.88820804957876e-08,0
