"5313001","5313673","5313549","5313074","5313600","5313473","5313688","5313160","5313006","5313030","5313810","5313490","5313222","5313683","5313873","5313647","5313760","5313433","5313052","5313836","5313838","5313442","5313657","5313654","5313244","5313894","5313212","5313430","5313780","5313188","5313468","5313650","5313667","5313268","5313580","5313042","5313744","5313670","5313458","5313655","5313620","5313062","5313140","5313440","5313248","5313300"
0,0.0405218316344563,0.00149361472562138,0.00172253498129317,0.00136656395299657,0.00107207587200595,0.000465370404902235,0.00138363620121367,0.00135563773423308,0.00219244500060949,0.00124236177057934,0.00509264714892795,0.0446881596265708,0.0255075438887687,0.00501671237318677,0.00580707107428676,0.0104427125945435,0.00341766523201026,0.019540217446306,0.0213461834959483,0.0418279354171379,0.00186632695337435,0.0024017170308866,0.00347211566736208,0.00275689040598414,0.0055402319405373,0.00468818461372992,0.00114843753453038,0.00413530012703082,0.00421118330092593,0.00102506563778677,0.00277556,0.00160569542927808,0.00292202838302042,0.00247020847879611,0.00123996104680862,0.000885411003810264,0.000457649421054565,0.00101746103884187,0.00192788695460176,0.0125294332137735,0.00828287426319984,0.00357870583618535,0.00349554582169376,0.00965524568101673,0.00284831002391431
1.95347137431431e-05,0,1.87739687663781e-05,2.2151188364189e-05,1.71256562979696e-05,1.36870175945305e-05,5.68890145135009e-06,1.65828659959544e-05,1.69310976269669e-05,2.75186629176825e-05,1.59469107568746e-05,6.33646035638401e-05,0.000637277355137122,6.05344555074659e-05,0.000412922076466898,7.70677258995662e-05,0.00013843756732609,4.32512404941438e-05,4.51624900826894e-05,5.05870961860643e-05,7.51802137549065e-05,2.14981840025599e-05,2.97328284314309e-05,4.21854681641168e-05,3.2980684388108e-05,6.98643679115332e-05,5.73398790701429e-05,1.38374885293096e-05,5.04350740361816e-05,5.20219034834592e-05,1.28049275899685e-05,3.49889336956522e-05,2.06383050624682e-05,3.72747877553126e-05,3.21019597594084e-05,1.55798756424205e-05,1.07360945907854e-05,5.64859121147122e-06,1.24512679445313e-05,2.2618192392334e-05,0.000176355983828802,0.000111312792179717,4.7738993682494e-05,4.48511515101345e-05,0.000123796999446589,3.5900147102051e-05
2.99509714315036e-06,6.42547085727177e-05,0,0.00082050296987013,0.000109000432815307,8.40256659294917e-05,3.38893489257449e-05,0.000104322340056425,0.000595440406475204,0.00105980351926359,0.000594129231133754,0.000393961032200116,7.18313635540978e-05,4.04187609932915e-05,4.91858931712092e-05,6.23175657217912e-05,0.000128245659283099,4.50878877459236e-05,4.49902805558187e-05,4.22592975443775e-05,6.69452983733617e-05,2.73413679297673e-05,4.10800145748446e-05,6.44611539754288e-05,5.92542938153344e-05,0.000132866589946954,0.000138840100702236,0.00027043992364717,0.000196089961710723,0.000201837792772384,0.000338514361754386,0.00115330616568323,0.000125830442506643,0.000211340006694863,0.000184393907067965,0.00010086787020516,6.53165335536547e-05,3.36499502027444e-05,7.09612253495539e-05,0.000126921924808715,0.000155377457110846,0.000116167753058378,4.90525331271973e-05,0.00148679745689845,0.000170161094208494,0.00120739735026987
1.80662299970692e-06,3.94820208677997e-05,0.000412064075470499,0,8.9202443432584e-05,6.81509293893307e-05,2.61243073812849e-05,8.09468021026296e-05,7.08008995032195e-05,0.000835265121192457,0.00045339014752158,0.00031976442754491,4.31229068323718e-05,2.52377965418741e-05,3.01672697585705e-05,3.82969768586963e-05,7.82091594956892e-05,2.78650382148052e-05,2.74894436149193e-05,2.59105311653616e-05,4.03101354434169e-05,1.65656371271083e-05,2.51167176843232e-05,3.86298363398238e-05,3.51255125823461e-05,8.03484487080766e-05,8.34319745056098e-05,3.20368309889125e-05,0.000118711479459032,0.000121115964688961,3.61873088787674e-05,0.000115073877484472,0.000632081087316977,0.000172629659015886,0.00015496227991481,8.10002554217179e-05,5.18916640722201e-05,2.60983938838774e-05,5.3362539879036e-05,8.93152572287401e-05,9.60364392814461e-05,7.13604795078701e-05,3.04089723664704e-05,0.000175740416656633,0.000103559247014157,0.000869119212235323
1.32646764820814e-06,2.82357710219582e-05,5.17488824207893e-05,8.41387311577784e-05,0,0.000449869421640854,2.76770400837989e-05,8.66364025178324e-05,6.05417216472645e-05,0.000106462646120751,0.000429671240279879,0.00193737457678192,3.13059476250692e-05,1.85708318112963e-05,2.20406522110124e-05,2.72494534516464e-05,5.71533212590055e-05,2.053532513588e-05,2.03507225934146e-05,1.91141131902595e-05,2.91022981571419e-05,1.23702242253143e-05,1.85823304880588e-05,2.90250178419101e-05,2.64554197722581e-05,5.92517672227926e-05,6.15742189482606e-05,2.42777335899962e-05,8.82087603100026e-05,8.89840689590075e-05,2.687943211426e-05,8.29930647515528e-05,0.000529943706919554,0.000145185401160512,0.000817651258589216,0.00051340169693037,5.69226036766135e-05,2.78621864646079e-05,0.000337172982835066,8.44796291372149e-05,7.0210126351957e-05,5.19012996463439e-05,2.29097659007158e-05,0.000128097393713626,7.62892297554697e-05,0.000108749064307066
1.5611211167676e-06,3.27373573695293e-05,6.07658577880569e-05,9.83278836336004e-05,0.00070855472045071,0,0.000245194342610568,0.000133391687325668,7.4397563918383e-05,0.000123220754983508,8.96429777364955e-05,0.000391314625564999,3.68519642970047e-05,2.17890191819952e-05,2.52752149249611e-05,3.20422426721241e-05,6.72421461084209e-05,2.43961705599786e-05,2.40221029042779e-05,2.21446586630044e-05,3.44795198190406e-05,1.47493553077066e-05,2.20465724846087e-05,3.50522942512749e-05,3.17904390902158e-05,6.95190661019849e-05,7.32690046815724e-05,2.94117008337842e-05,0.000102839491995258,0.000105176846530025,3.18379022559604e-05,9.73617880434783e-05,0.000102602983687602,0.000173066662373633,0.000165340759230481,0.000720573108732256,0.000540238922470354,4.27179967942879e-05,0.00049494906886441,0.000115388774735845,8.24974752763669e-05,6.06487980424387e-05,2.67797434982422e-05,0.000148670347626932,8.90830186486487e-05,0.000126173675305157
2.43009089786844e-06,5.04965054669875e-05,8.79794564956722e-05,0.000136897502144239,0.000160685834078167,0.000968037856483419,0,0.000355528619535825,0.000117209518542919,0.000177880780177112,0.00013404400016241,0.000554178766824416,5.63397858729155e-05,3.36132172473491e-05,3.98692092380666e-05,4.92463368531981e-05,0.000101464551842447,3.77055186767971e-05,3.68582469644476e-05,3.44332324382678e-05,5.44601146330916e-05,2.3151346694812e-05,3.39618533652559e-05,5.47816507371349e-05,5.07588548421454e-05,0.000105362793493326,0.000114239090051659,4.66413508083467e-05,0.000155275990212523,0.000160574952957569,4.83499656533963e-05,0.000143296358695652,0.000141863735507943,0.000241612650985145,0.000230418898497472,0.000176724431297275,0.00128883591125583,0.000677846833000323,0.00110639120246527,0.000222956224542738,0.000126889445466089,9.02459128710899e-05,4.15259041213097e-05,0.000215169348851094,0.000136774897516088,0.000179670216495059
4.05304450906809e-07,8.31330547074748e-06,1.48046063447947e-05,2.21279589776181e-05,2.67631197158565e-05,2.61065069438631e-05,1.87658944459963e-05,0,1.88754237367276e-05,2.93826882511114e-05,2.13296373253537e-05,9.16244984257292e-05,9.28413856397692e-06,5.46070436918416e-06,6.52438333082367e-06,8.19827823324577e-06,1.66415398488248e-05,6.20926213159305e-06,6.04372815430837e-06,5.44991001448503e-06,9.13776318940856e-06,3.86599893783934e-06,5.65176510126996e-06,9.27391505795086e-06,8.29205761265467e-06,1.72108787645448e-05,1.86518643352974e-05,7.90777304232313e-06,2.58306579388777e-05,2.62527145451276e-05,8.08310455353126e-06,2.36898204968944e-05,2.29432811803946e-05,3.97407938415515e-05,3.82808486238532e-05,2.83001390063206e-05,3.79271054067846e-05,0.000169652808807628,3.09087434343667e-05,3.82590375537419e-05,2.10295473035554e-05,1.4677837741582e-05,6.78398409081283e-06,3.54660052077062e-05,2.21585729472329e-05,2.95093637756373e-05
2.36240092432422e-06,4.96795492818469e-05,0.000515128304071707,0.000120261233094778,0.00010989252739644,8.93643435189061e-05,3.7770134108473e-05,0.000117485780405621,0,0.000154823786745303,0.000640630856941354,0.000395580130461657,5.4976494372876e-05,3.23183024431941e-05,3.84838490814636e-05,4.88688399871709e-05,9.88713809023267e-05,3.58491291318993e-05,3.59983352735787e-05,3.3589283268424e-05,5.30621933870002e-05,2.20509664505873e-05,3.23491805237486e-05,5.0504584867872e-05,4.70814169399482e-05,0.000102695268737166,0.000109999990463314,0.000223347843038608,0.000151185457082638,0.000157076003838547,4.52635131815115e-05,0.000136524188975155,0.000111694798891967,0.000184826858082319,0.000164231903271859,0.000108075486340794,7.33367749149494e-05,3.74932689889225e-05,0.000503422060645295,0.000907478054091671,0.000120781428435913,8.98326977784419e-05,3.84464557245118e-05,0.000191990858564118,0.00013149471528314,0.000162974035066013
