"5327099","5327745","5327491","5327450","5327205","5327361","5327160","5327073","5327135","5327600","5327245","5327430","5327580","5327787","5327050","5327810","5327425","5327250","5327077","5327660","5327413","5327025","5327495","5327001","5327075","5327150","5327615","5327372","5327800","5327006"
0,2.05995698824064e-08,1.2722512792964e-08,6.53377561308842e-09,7.86510871584005e-09,4.46668795262407e-09,1.38435579850859e-08,1.65304792469855e-08,1.81321001717565e-08,1.82049441442967e-08,1.07858179880305e-08,9.31945504358655e-09,1.2548248094789e-08,6.85167938319715e-09,1.59788641490927e-08,1.39024860456096e-08,6.96850277417272e-09,4.89660194336543e-09,7.36032187516383e-09,2.16104887641571e-08,1.32355115984325e-08,2.90138983585331e-08,2.1018232389959e-08,2.61743069827711e-08,1.67582569705386e-07,2.31148918177374e-07,1.29705652661579e-08,5.57705187186896e-08,7.4287363004665e-09,9.18208083705044e-09
3.34734428753839e-09,0,6.82950078858379e-08,3.43126202119659e-08,5.55491721222481e-09,2.21456183654725e-08,6.71246893789205e-09,7.82521463921472e-09,8.47654281764484e-09,6.69709248011416e-09,3.63305717539077e-09,5.32641263262765e-09,8.0627799760833e-09,4.02078868713582e-09,6.07878527615605e-09,7.6982540289262e-09,1.58829398945733e-09,3.339353600769e-08,4.11614770138911e-09,1.05455866681498e-07,5.3870718631788e-09,1.56621144558222e-09,5.84076824850971e-09,1.30115912722186e-09,3.48566227624912e-09,4.45753873629389e-09,1.49126431920566e-09,6.19409765730559e-09,7.99834575761627e-10,9.56011385500061e-10
5.56512854156896e-09,1.80730644875469e-07,0,5.31325738711192e-08,5.34072587862968e-08,5.78233005007819e-09,1.12242203814043e-08,1.28395126185984e-08,1.40527492606091e-08,1.12273419336504e-08,5.92952187065089e-09,8.50662121046077e-09,1.33906493203463e-08,6.71775093885311e-09,9.97290667598272e-09,1.2894910708765e-08,2.62478184812337e-09,6.77573191064273e-09,6.35117190697107e-09,1.62633235848599e-07,8.87546381590129e-09,2.55296198635586e-09,9.41219178082192e-09,2.15874999926133e-09,5.69650457133733e-09,7.4335512675972e-09,2.47189853819987e-09,1.02248481094227e-08,1.34345103579856e-09,1.6064637933892e-09
1.46217158394986e-08,4.44925479853284e-07,2.6201512792964e-07,0,1.28599355697752e-07,9.49834000237266e-08,2.7711459664994e-08,3.06363008230115e-08,3.66059078882326e-08,2.92305984042955e-08,1.44957434564408e-08,2.38081063212951e-08,1.88765922786004e-07,1.61035503263521e-08,2.50760954805942e-08,3.24954267261005e-08,6.67399936862725e-09,1.80492035780096e-08,1.78870078270062e-08,6.34596827895807e-08,2.18498608285219e-08,6.83080993613894e-09,2.58773334134053e-08,5.48846150273288e-09,1.51427256333291e-08,1.92723356513584e-08,6.48876065091477e-09,2.72094223293907e-08,3.47925667496558e-09,4.19447068233734e-09
8.15397726564173e-09,3.53473915093236e-08,1.27083391667872e-07,6.18057334563834e-08,0,6.56507013039438e-09,1.73165186589463e-08,1.98539732863041e-08,2.0267461539106e-08,1.63153694337033e-08,9.24643394714545e-09,1.07869441992528e-08,1.19834771770516e-07,6.28047557105294e-08,1.52711593515489e-08,1.8931259914222e-08,3.94530802805741e-09,7.63192999043139e-09,7.99474007657211e-09,2.25410942133769e-07,1.37192029932065e-08,3.57489692785349e-09,1.30899364692049e-08,3.23201452841679e-09,8.2310438411832e-09,1.10501442696226e-08,3.64417331984922e-09,1.481565543476e-08,1.98790982969759e-09,2.40649630691849e-09
2.79310064006463e-08,8.35408260504679e-07,8.40827283621562e-08,2.80592396192891e-07,4.05523208205318e-08,0,5.17621341080849e-08,5.69708435184426e-08,4.05758834133467e-07,5.55002516605545e-08,2.71639595673794e-08,2.89393010012453e-07,3.51073483935394e-07,1.81223356803157e-07,4.72451068278165e-08,3.63937586241786e-07,1.26181757464724e-08,2.15328939551144e-07,2.17136824049245e-07,1.16060175632239e-07,4.09376756032302e-08,1.31192758973718e-08,5.00265314714491e-08,1.03654268827476e-08,2.90646207936152e-08,3.67334843209051e-08,1.24288094511354e-08,5.224236373085e-08,6.63079441937104e-09,8.00204241459073e-09
1.76659213433495e-08,5.43526423945353e-08,3.35956857924062e-08,1.56404607810617e-08,2.18275260320174e-08,1.07248262723397e-08,0,2.29533672176196e-07,2.30986568606259e-07,2.01560027512146e-07,1.94272275322146e-08,1.9134310256538e-08,3.43265505090979e-08,1.15321570820525e-07,1.99125845142999e-07,2.07433671705049e-07,8.84141898777097e-09,1.19175676621466e-08,1.42823776947147e-08,5.89884099834863e-08,1.76570832892251e-07,7.28591615447271e-09,2.65742793837829e-08,7.1979959700804e-09,1.76269707290847e-08,2.43237256682198e-08,7.92302454720971e-09,3.1889440123059e-08,4.37787633291538e-09,5.27713684938713e-09
1.03171514006327e-08,3.08752930477028e-08,1.86578499555776e-08,8.48278964671262e-09,1.21759108503315e-08,5.61479671069689e-09,1.22696927381948e-07,0,2.09374044153994e-08,1.83238283604877e-08,8.38404493748778e-08,9.97046133001245e-09,1.93678153997436e-08,6.74905985057746e-08,1.87192013275377e-08,1.87419889713942e-08,5.35728768742192e-09,6.47071510199643e-09,7.42343782643498e-09,3.57527897803599e-08,1.14557640980319e-07,3.91823229325081e-09,1.40192857368624e-08,4.3147425634463e-09,1.00942321603579e-08,1.47620035119576e-08,4.74964115105268e-09,1.8546856632091e-08,2.70764839580405e-09,3.25357278433125e-09
1.06043870859302e-08,3.11456774586149e-08,1.92652186339938e-08,9.47120170912662e-09,1.16606835362332e-08,3.89386298149056e-08,1.1537472102033e-07,1.96542187542723e-08,0,1.274616707431e-07,9.97296420260017e-09,7.87920420024907e-08,1.80390759987167e-08,9.70504631290388e-09,1.8156571728016e-08,1.18919599215294e-07,4.98426468009098e-09,7.17502430741624e-09,9.34573092093886e-09,3.04804070515289e-08,1.4787704641801e-08,2.77885939885299e-08,1.74241468857267e-08,4.07112094947165e-09,1.08851878709039e-08,1.42583675383372e-08,4.71811381814839e-09,1.97927300392874e-08,2.55741023259848e-09,3.09248802000389e-09
