"5385440","5385300","5385162","5385410","5385279","5385010","5385001","5385225","5385263","5385430","5385325","5385139","5385230","5385015","5385400","5385315","5385136","5385250","5385125"
0,1.01616318601371e-06,2.25706057948096e-07,1.58359202771794e-07,9.63045355379194e-08,1.17628240369791e-08,8.14314665426008e-09,3.49196255161898e-08,3.51412254519336e-08,1.42386317875329e-08,3.69001600336765e-08,4.24580251818484e-08,3.90241348596334e-08,1.65049546815928e-07,3.78058827789762e-08,1.1076142293342e-07,1.51576548785847e-07,6.72806685864918e-09,1.24813032533693e-08
2.14970391660892e-08,0,3.94084640954718e-08,3.77433376049881e-09,1.73283882857569e-08,1.92467405659595e-09,1.29941861947923e-09,5.65349346738947e-09,5.64779674452012e-09,2.12260115266196e-09,5.60249634293933e-09,6.00441698974757e-09,5.56129405123695e-09,3.00827918801111e-08,6.54796132609593e-09,1.91152497945879e-08,2.68483930379626e-08,1.03876238395607e-09,1.96421692673826e-09
8.88284727148184e-08,7.21107157266604e-07,0,9.88801498253765e-08,7.2682025398597e-08,8.44249542734311e-09,5.72406316590031e-09,2.46683982320162e-08,2.49835030071219e-08,9.50313217523001e-09,2.51749873888411e-08,2.66455487205996e-08,2.48351757454825e-08,1.24072954834345e-07,2.8407792799458e-08,8.1957276437548e-08,1.13701738216694e-07,4.56124544265254e-09,8.73694699148655e-09
1.32908947700794e-07,1.55067430587556e-07,2.12417965095442e-07,0,5.53336346469569e-07,7.25815452402924e-08,8.64795734060764e-09,3.69009458188048e-08,3.73697810469111e-08,1.52133769005092e-08,3.9351187413397e-08,2.57861297099041e-07,4.08246950791265e-08,9.58831020114237e-07,4.03138591354054e-08,1.15841130911491e-07,1.56817575896525e-07,7.09449285538017e-09,1.34356054032254e-08
3.02397646006643e-09,2.65945171965984e-08,5.547631562388e-09,2.10951962570178e-08,0,1.38853982770339e-08,1.69657408258153e-09,7.71409668912436e-09,7.70920385257747e-09,2.74995760271705e-09,7.15487618613299e-09,6.36855016061736e-09,6.49102080065113e-09,2.34831696589799e-07,9.43079793157694e-09,2.78609046214356e-08,3.9118213255383e-08,1.35976679184422e-09,2.72190021405495e-09
3.06538354457602e-08,2.42267909643966e-07,5.30337007276571e-08,2.25245288517527e-07,1.13009330473774e-06,0,9.76954318131018e-08,8.28364647739579e-08,8.32994278593619e-08,3.08083095772515e-08,8.24548430007191e-08,4.35142714667257e-07,7.74330542628536e-08,3.1225094515638e-07,9.2038327739142e-08,2.68147571288102e-07,3.57813715442961e-07,1.49387172828658e-08,2.94455674671938e-08
9.42597306470865e-08,7.50768270379214e-07,1.65553897019059e-07,1.18624613049564e-07,6.32447131334238e-07,5.05172792138898e-07,0,2.07015116724935e-06,3.59828166737338e-07,1.33011032471331e-07,2.08255346114044e-06,1.54568742655294e-06,1.84517838018786e-06,1.0126960455639e-06,3.75573453472163e-07,1.08778226559448e-06,1.41554339198716e-06,6.39897394400154e-08,1.27442615857793e-07
5.00621386885317e-09,4.08089961319872e-08,9.08776483699077e-09,6.29136129157479e-09,3.65737457414846e-08,4.77195179231573e-09,2.2761584169799e-08,0,1.69800704332852e-07,1.00988989765704e-08,1.49978554434953e-07,1.46804565717732e-08,2.03864755072169e-08,5.76060505283601e-08,1.70133529013216e-07,8.49789582575666e-08,1.0722926730479e-07,5.05520926885227e-09,1.03108405755995e-08
4.06762287406113e-09,3.28952342917254e-08,7.34528908842689e-09,5.04845623683693e-09,2.94986071653375e-08,3.86363585626109e-09,3.64215876898102e-09,1.38986536132899e-07,0,6.06058029954701e-08,1.37079214214302e-07,1.20025792809758e-08,1.78605598256657e-08,4.66059772071379e-08,1.51992432421908e-07,7.82603733785914e-08,9.69501266693414e-08,3.03932710371082e-08,1.04155847511334e-08
