4.76290500433954e-08,4.93924136705515e-08,2.09762104325719e-08,1.31175677689601e-08,5.36065178162976e-08,2.67767312854789e-07,3.20230473046968e-08,1.87748932024675e-08,1.23843984995952e-07,1.60405452475133e-07,3.85754801946339e-08,4.0638498406841e-08,8.24484661030691e-09,2.16008768780292e-07,4.18056486138278e-07,0,5.53199861105177e-07,3.40245215870041e-07,2.75857453851008e-07,4.92151653515811e-07,2.21100481163169e-08,3.11792177034678e-08,3.21910693563988e-08,6.06476613389219e-08,1.25876133939527e-08,6.43885747440173e-08
1.32942178240264e-08,1.36099533757654e-08,5.95499855818794e-09,3.84922939356508e-09,1.51373245447176e-08,1.28788238467917e-08,9.46049387955013e-09,5.48324634346781e-09,3.56388071356573e-08,4.66547086962932e-08,1.14552631270396e-08,1.15079570082685e-08,2.29088976071446e-09,1.13435415068711e-08,1.95501455390815e-08,4.69960856937589e-08,0,1.02998994218416e-07,7.95565669757177e-08,2.25373230283345e-08,6.0462591443853e-09,8.90112565962235e-09,9.36523907781499e-09,1.69328078593979e-08,3.51423857548473e-09,1.76135076131882e-08
2.33431375320992e-08,2.39220645827627e-08,1.06448639176117e-08,6.90760895383599e-09,2.66844218497988e-08,1.3738715069205e-07,1.44563188516215e-08,8.46021024394361e-09,6.40175218769696e-08,8.40673291278612e-08,1.22842367837206e-07,2.06507427419735e-08,3.98880334354758e-09,1.91093245570238e-08,3.36218038729694e-08,7.60358163442828e-08,2.7133003711648e-07,0,2.05002938177545e-08,3.64037646968199e-08,1.02180904972523e-08,1.39161707101847e-08,1.42703169331712e-08,2.66026388076885e-08,5.55670057793875e-09,2.83744452796773e-08
2.69538046680128e-08,2.77985891971972e-08,1.17255329669419e-08,7.36109425675593e-09,3.0103343976238e-08,2.49184540798713e-08,2.10800549094758e-08,1.2178678330863e-08,6.9094442128422e-08,8.93074529707551e-08,2.14319765761893e-08,2.26496652082344e-08,4.65643316206384e-09,2.37339016480653e-08,3.94224964299779e-08,9.64311495959999e-08,3.26701470302543e-07,3.13750655317474e-08,0,2.96365343004968e-07,1.27174940075016e-08,1.19515967299666e-07,2.08455823276337e-08,3.79440582753937e-08,7.87434659016141e-09,3.95113298934713e-08
1.41734280575861e-08,1.47415703010793e-08,6.03512144182824e-09,3.67754399982041e-09,1.53726667286642e-08,1.2442912494617e-08,9.7895895058086e-09,5.86651049949733e-09,3.48836906748753e-08,4.47036967793947e-08,1.04526506816746e-08,1.15905470969706e-08,2.43398425362764e-09,6.46486943197452e-08,1.99914467834892e-08,4.63728866351371e-08,2.49126620463344e-08,1.48731137615386e-08,7.98249177915257e-08,0,3.92704418849102e-08,5.87796877481322e-08,1.00898657462827e-08,1.96600846832585e-08,4.06524765534697e-09,2.10168976531578e-08
6.71285668582427e-08,7.00894663788118e-08,2.76967898913808e-08,1.63239588762509e-08,6.82478885623061e-08,5.30727972182777e-08,3.48196131266666e-08,2.11157380783245e-08,1.5535724818764e-07,1.97004133366375e-07,4.41005513324084e-08,5.27561332381184e-08,5.86247804449282e-08,2.70109218482576e-07,8.27542536662954e-08,2.95604829959149e-08,9.36968012032234e-08,5.84924907541736e-08,4.74786226716836e-08,5.64173290880846e-07,0,3.53882140976121e-08,3.62502848563608e-08,7.31706243984925e-08,1.55426419968821e-08,8.3093130590688e-08
3.45811681663679e-08,3.57182519397311e-08,1.44938527038324e-08,8.96140230350768e-09,3.72820671470534e-08,2.96823726354826e-08,1.89328700962872e-07,1.1525033154798e-07,8.35700324111997e-08,1.08025082389402e-07,2.53243995336082e-08,2.7450325932424e-08,5.9455769077163e-09,2.99151752303999e-08,4.78124637570487e-08,1.97087207470457e-08,6.52074007924639e-08,3.74019634275248e-08,2.12030953148214e-07,3.85078395090575e-07,1.66447190192059e-08,0,3.33958907214798e-08,3.46246312118296e-07,7.11388669555372e-08,5.9701052150157e-08
1.48589153834453e-08,1.53585910429239e-08,6.31373257844125e-09,3.89028115365256e-09,1.61190245350422e-08,1.23641089484193e-08,1.74756976652466e-08,7.98321236031191e-08,3.55674329055118e-08,4.57741110633613e-08,1.05153382447775e-08,1.16008975339566e-08,2.59297361519658e-09,1.33234217577765e-08,2.03509805260614e-08,8.42603538705396e-09,2.84715119197167e-08,1.60076849956991e-08,1.48930254708382e-08,2.74526667779333e-08,7.29804633575048e-09,1.40103676098199e-08,0,2.84854187391504e-08,6.56208207797135e-09,2.80136153339026e-08
1.43555190497352e-08,1.47681351778819e-08,5.8604656749642e-09,3.55800860698182e-09,1.48945830902749e-08,1.15916134060795e-08,1.21627651629338e-08,7.67897739181163e-09,3.31933856602277e-08,4.26143374185595e-08,9.87424214592331e-09,1.09962439001403e-08,2.4245154751058e-09,1.19498776563852e-08,1.87450878787251e-08,7.53996034098378e-09,2.42157308357332e-08,1.42334059647456e-08,1.32382528253633e-08,2.55679448460027e-08,6.83680790646341e-09,7.07300356218703e-08,1.35604419023132e-08,0,3.24596648073834e-08,1.55273941755887e-07
6.62155503660027e-08,6.81282040195608e-08,2.66837507497221e-08,1.60990360191181e-08,6.7234112416503e-08,5.18900565099635e-08,5.50479338444766e-08,3.70591812776375e-08,1.49427386023762e-07,1.91282533572152e-07,4.32408007608179e-08,4.94905969325798e-08,1.10965127191887e-08,5.36665428390155e-08,8.35727397151182e-08,3.336714717651e-08,1.06290054720459e-07,6.32171892516465e-08,5.80467378964273e-08,1.14346329922584e-07,3.11004693886878e-08,3.16852487326783e-07,6.69130205145642e-08,6.96170790796823e-07,0,7.35997472406906e-07
1.64074012170595e-08,1.69089711939005e-08,6.59039134378907e-09,3.94412132755568e-09,1.64547880202037e-08,1.26611548987995e-08,1.15251695131339e-08,7.45578291288641e-09,3.67395892063387e-08,4.69948770197402e-08,1.06670407441424e-08,1.23348254919943e-08,2.71666935617651e-09,1.30994216967289e-08,2.03860320445617e-08,7.93772095967732e-09,2.49269560213868e-08,1.50603724349839e-08,1.35455355553404e-08,2.71692624308328e-08,7.65795501874669e-09,1.1751607510788e-08,1.32159751210643e-08,1.51843550220815e-07,3.34240542586676e-08,0
