"5381794","5381736","5381065","5381591","5381001","5381220","5381300"
0,2.47494373931099e-08,1.29148777736174e-07,1.23645172220021e-06,2.31141857841592e-08,1.38401372774961e-07,3.2427167376562e-07
1.95504164521407e-08,0,1.10709857743354e-07,1.74688805109585e-07,2.00809885270613e-08,1.14336385608327e-07,2.60430650664978e-07
7.69921540225357e-08,8.43632958338826e-08,0,1.50134833506485e-06,1.51424735409017e-07,1.76633839318771e-07,1.70374040188679e-07
7.39235008170418e-09,1.4171106983095e-09,1.54906810657123e-08,0,1.63616171260973e-08,1.16426056766325e-07,2.61001216887439e-09
2.30741378216025e-08,2.53515661292634e-08,2.75538053168787e-07,2.86136573878708e-06,0,2.84921827537866e-06,4.48727117647528e-08
8.00850813878549e-10,8.43306529371436e-10,1.59931745425941e-09,1.00666324647181e-07,1.41381443511169e-08,0,1.5322826988616e-09
7.89832941828785e-08,7.89393328386622e-08,6.69820912898529e-08,1.07101105672597e-07,1.18543330193911e-08,6.99531574240086e-08,0
