"5350350","5350370","5350330","5350683","5350287","5350313","5350689","5350223","5350150","5350001","5350226","5350110","5350124","5350573","5350680","5350577","5350590","5350450","5350325","5350568","5350711","5350400","5350318","5350006","5350606","5350686","5350251","5350270","5350245"
0,2.59258979498023e-07,5.93839648569932e-08,6.2068096513076e-08,3.69859483698305e-08,2.31712825709754e-08,1.58723586287338e-08,6.51284187282764e-08,3.87408236891232e-08,2.02690875480902e-09,1.65157282010642e-08,5.47092783519252e-08,5.72985889869511e-08,9.07503165486606e-09,3.66308389825135e-08,5.0896010238696e-08,3.20573464315512e-08,2.01307106907069e-08,1.85833233663214e-08,1.03400874224602e-08,1.68472624396971e-07,5.07824269986059e-08,3.92567527996748e-08,1.54539223678847e-08,2.85536833177804e-08,1.159388362104e-07,7.25961084672361e-08,1.18551589989677e-07,1.18623030117382e-07
6.15111048683372e-08,0,2.21538393276403e-07,3.62391893524284e-08,2.07137295415352e-08,1.37047477602715e-08,8.1206926928946e-09,2.4304460028624e-07,2.25990953562488e-08,1.20273224640777e-09,9.44909933205027e-09,3.11118993815617e-08,3.27471307325789e-08,4.77087090333916e-09,2.03341281424283e-08,2.55305750376755e-08,1.36676665008757e-08,8.65015809453473e-09,8.29494229604275e-09,5.03156739963652e-09,7.64979861935066e-08,1.85819726962657e-07,2.49914629985475e-08,9.44594027841252e-09,1.66911880223344e-08,7.16163723326435e-08,4.52773651496936e-08,7.31590958983822e-08,7.33156046756684e-08
7.58376019537523e-09,1.25461346274103e-07,0,1.73077982689913e-07,1.68976139654443e-08,1.10225141480115e-08,6.57415155315454e-09,3.36345702537541e-08,1.83203211061862e-08,9.73902665530082e-10,7.70256368919582e-09,2.56840457965683e-08,2.67491916183876e-08,3.8732431367249e-09,1.66887853182885e-08,2.05150306201353e-08,1.08425297892648e-08,6.89489231862188e-09,6.65986561210251e-09,4.07021678129863e-09,6.00098467496156e-08,1.51146858550757e-07,2.01545046975681e-08,7.72277687050577e-09,1.35761579389671e-08,5.81422726846439e-08,3.67570384348647e-08,5.94448659829973e-08,5.95227715833068e-08
4.87040506005001e-09,1.16347684634161e-08,1.07313287743623e-07,0,1.11118609475157e-07,5.82095476371261e-08,7.080439899672e-09,3.11846526272746e-08,1.90186852691638e-08,9.83858399957224e-10,8.07831601192498e-09,2.72537522349587e-08,2.81669642373707e-08,3.99728662402856e-09,1.75391948987834e-08,1.19051353212433e-07,9.46644054636299e-09,6.40548527854052e-09,6.39414575727185e-09,4.27434843130956e-09,4.70889343324429e-08,1.38610198362711e-07,1.92762755110217e-08,7.59296537076344e-09,1.41385502240141e-08,5.85171089700706e-08,3.47758525826516e-08,5.79460560141251e-08,5.98395223858652e-08
6.38097392674077e-09,1.4779718937472e-08,2.28311227954182e-08,2.31730115193026e-07,0,8.50359299150698e-08,6.7975952238963e-08,4.37164646175515e-08,2.94181213267702e-08,1.51383717625992e-09,1.2807326072682e-08,4.3164334059232e-08,4.4958557176891e-08,6.40167887730634e-09,2.79843020700949e-08,1.86882432395821e-07,1.38222447118424e-08,9.81151328911508e-09,1.01469838736074e-08,6.8519481273845e-09,1.07100466349845e-08,3.14252276334133e-08,2.78785057523175e-08,1.12084990018928e-08,2.22568649883224e-08,8.79126936471118e-08,4.77345772904062e-08,8.27560223355029e-08,8.97133567770236e-08
2.63554280639604e-08,6.4547006817427e-08,9.9434957687955e-08,9.83002409713574e-07,6.94368712377575e-07,0,2.78956126015119e-07,2.22371151275586e-07,1.39813071584649e-07,7.19480711142539e-09,6.02340355485113e-08,1.98112068947834e-07,2.04487795495154e-07,2.76380914660941e-08,1.25338600969849e-07,1.22199882317083e-07,5.27138125351146e-08,3.78727492962857e-08,3.97123228101854e-08,2.86009586547502e-08,4.22078786263723e-08,9.21696998109022e-07,1.42221243351364e-07,5.56567317641081e-08,1.04346950881878e-07,4.31872367030755e-07,1.39797663515032e-06,4.17980116141426e-07,4.41528265248609e-07
8.77350737113678e-09,1.83367972256526e-08,2.79369501062929e-08,4.75193552303861e-08,2.16165692333973e-07,1.11363118601065e-07,0,3.38596884436266e-07,2.68708212452621e-07,2.61178476254877e-09,2.43606818068606e-08,8.91615530356123e-08,9.43686588337214e-08,8.80623274641875e-08,3.02147500255006e-07,3.33887070400912e-07,2.31198792240983e-08,2.04402168066003e-08,1.45894481222848e-07,1.02426579156197e-07,1.48089183433054e-08,3.94949375568097e-08,2.30628409761385e-07,1.72838381824166e-08,4.00458965462129e-08,1.45402068486898e-07,3.54389643652997e-07,6.40420699797928e-07,1.46443351385792e-07
2.40119255707222e-09,3.78897233355448e-08,9.58851192386486e-09,1.43743412204234e-08,9.17631650017896e-09,6.77873087268506e-09,2.43027083954537e-08,0,1.36289764982488e-08,7.65318629168287e-10,6.19694394505453e-09,2.03277851431228e-08,2.05829831068277e-08,2.57686827642633e-09,1.16502138463956e-08,1.02731672790694e-08,4.36604371753617e-09,3.10719767758323e-09,3.37454311915505e-09,2.5960353620918e-09,3.50660158918491e-09,9.91903341507112e-08,1.04441191050947e-07,6.41435841311355e-09,1.09072745551941e-08,5.116245737544e-08,1.45867405260744e-07,2.64746327515634e-07,5.23129754698949e-08
3.35176283365394e-09,8.00300288152453e-09,1.23094247637065e-08,2.08616702988792e-08,1.47874516806039e-08,1.02021834818929e-08,4.5163466709347e-08,3.25015673232013e-08,0,1.33443591261912e-09,1.162472515944e-08,3.76265948289124e-08,3.86835785640804e-08,4.91702152110068e-09,1.33175792488773e-07,1.76857368869623e-08,7.18823475120003e-09,5.60201046978597e-09,6.30805171676932e-09,5.04820805958809e-09,5.29562747847494e-09,2.03250786348717e-08,1.3305216912702e-07,4.98065510201027e-08,1.96754374332984e-08,7.88225310266783e-08,3.14666517382542e-08,5.98604270210163e-08,8.01419107015953e-08
