"5394663","5394343","5394001","5394886","5394884","5394885","5394888","5394887","5394883"
0,0.00733447299273098,0.000218928867609468,0.000903823283718048,0.000835195597434306,0.00426393574802139,0.0466538173114354,0.00181941430576084,0.00103393480195122
0.0211242336315341,0,0.00533082642398038,0.00364561319014717,0.00268857498941444,0.011932159188877,0.0613793269613472,0.00371633180035659,0.00331850989365854
0.00959005555772727,0.0807357626996043,0,0.138183104381906,0.0806917178328326,0.0679000943135829,0.18240566740401,0.0823866173958315,0.0193687343414634
0.000662618837045455,0.000938410845147869,0.00232890507057399,0,0.00708918535250155,0.00920097515721925,0.00205787203259022,0.00105651164935752,0.00255035821463415
0.00220165680238636,0.00249873798761575,0.0049463279578842,0.0259858566307669,0,0.0222706332171123,0.00751582313584603,0.0251983518344421,0.0357112363795122
5.63183281818182e-05,5.7000199518662e-05,2.07386110113597e-05,0.000170140795414407,0.000111914191268363,0,0.000189032993744988,0.000121828018247771,0.0025893211502439
0.00832590806568182,0.0038810999219743,0.000753414081809538,0.000518659906429125,0.000518708058762673,0.00257735813775401,0,0.00666841286197356,0.000644877383414634
0.00213413603295455,0.00154446025848664,0.00222355064760246,0.00171783219240899,0.0114082810359114,0.010698636962139,0.0438975244617803,0,0.00260395245463415
0.000512276811534091,0.000571714679404446,0.0002098269724706,0.00173263980263362,0.00664311833276226,0.0953402282014973,0.00172586701959904,0.0010783577768214,0
