"5394663","5394343","5394001","5394886","5394884","5394885","5394888","5394887","5394883"
0,0.000154720535070365,4.61829930691087e-06,1.90661308869094e-05,1.76184314607904e-05,8.9947624197861e-05,0.000984161177586207,3.83805019366738e-05,2.18108303001876e-05
0.000445615211026278,0,0.000112453657884202,7.69041243996902e-05,5.67154260914546e-05,0.000251708617112299,0.00129479545689655,7.83959318167845e-05,7.00038880628518e-05
0.000202301996164773,0.00170311901299205,0,0.00291496933301704,0.00170218988756466,0.00143235089064171,0.00384784325862069,0.00173794375393483,0.000408582994840525
1.39779287642045e-05,1.97957546808077e-05,4.91281976229795e-05,0,0.000149546198075729,0.000194094354278075,4.34107620689655e-05,2.22870883645865e-05,5.37997464821764e-05
4.64438984019886e-05,5.27108190087701e-05,0.000104342671796027,0.000548171033714175,0,0.00046979848328877,0.000158546112068966,0.000531558638579773,0.000753327690501876
1.18803380681818e-06,1.20241786661228e-06,4.37480510934294e-07,3.58911607281177e-06,2.3608272294641e-06,0,3.98764655172414e-06,2.5699591761451e-06,5.46216686913696e-05
0.000175634834588068,8.187171146237e-05,1.58932523144673e-05,1.09411185127808e-05,1.09421342851231e-05,5.43693092245989e-05,0,0.000140670012296342,1.3603673217636e-05
4.50195493607955e-05,3.25803527840098e-05,4.69057485512686e-05,3.623762964756e-05,0.000240657419811711,0.000225687494786096,0.000926017244827586,0,5.49303157129456e-05
1.08064672762784e-05,1.20603076993677e-05,4.42629504328679e-06,3.65499958365608e-05,0.000140136424798262,0.00201119986885027,3.6407124137931e-05,2.27479319090071e-05,0
