"5315223","5315332","5315244","5315673","5315097","5315403","5315183","5315774","5315720","5315368","5315755","5315757","5315533","5315550","5315377","5315518","5315047","5315362","5315759","5315464","5315296","5315215","5315114","5315693","5315790","5315092","5315087","5315537","5315238","5315806","5315516","5315763","5315837","5315204","5315494","5315090","5315660","5315455","5315514","5315135","5315667","5315690","5315236","5315325","5315322","5315778","5315380","5315299","5315511","5315842","5315835","5315861","5315646","5315407","5315676","5315600","5315638","5315808","5315776","5315176","5315051","5315696","5315469","5315816","5315664","5315832","5315106","5315531","5315131","5315109","5315442","5315507","5315572","5315522","5315317","5315723","5315822","5315542","5315226","5315272","5315491","5315466","5315820","5315276","5315839","5315162","5315599","5315804","5315897","5315425","5315022","5315761","5315172","5315232","5315686","5315180","5315248","5315218","5315810","5315753","5315500","5315001","5315187","5315814","5315740","5315764","5315879","5315104","5315189","5315367","5315621","5315798","5315224","5315762","5315476","5315632","5315293","5315185","5315681","5315212","5315480","5315580","5315401"
0,1.37180282835119e-07,2.69312011935231e-08,3.71732106499009e-08,1.8824490234228e-08,4.97222201344547e-08,1.24511344073417e-08,3.83173573002792e-08,4.69841811118108e-08,2.93888658808538e-08,1.34478952039255e-08,1.51625432476493e-08,3.42868911074994e-08,7.01437654148417e-08,1.62487798812857e-08,4.28997755721434e-08,5.09778959049646e-09,3.20622196052624e-08,2.33314855222519e-09,1.9158786684355e-08,1.93401500653955e-08,3.99168070203197e-08,7.51371789096258e-08,6.8610849576637e-09,1.5953818471393e-08,4.6266099139098e-08,1.40714256204979e-08,2.25566716303684e-08,2.42634100814312e-09,6.01424144173354e-09,2.80798472797703e-09,1.04129266767174e-08,7.78544719680487e-09,4.91966295376944e-09,8.76540201599349e-09,3.06634253658398e-08,3.215483223397e-08,6.07751219765026e-09,1.92801762139796e-08,1.35533523741777e-08,9.54198021430843e-09,1.15331378184285e-08,2.53480512291237e-08,9.12636252592574e-09,5.25920280626879e-09,1.17023706476365e-08,1.97609575336984e-08,3.25080324299372e-09,2.09367799004853e-08,5.47330091598474e-09,9.22310979282237e-09,3.74832236760872e-09,3.08024409112081e-09,3.90859700346499e-09,1.18647445211503e-08,4.27514090105388e-09,1.59428364137131e-08,1.87201281964597e-08,1.03016701630346e-08,2.72581023208194e-09,1.31113995699419e-08,2.3372543368688e-08,3.31066236679213e-09,1.46267207462989e-08,1.39076844056579e-08,2.82321574054309e-08,2.01442092348398e-08,4.92200304244837e-09,1.40742287473144e-08,8.49815712283714e-09,6.70397171705243e-09,4.49834987413076e-09,9.10311904924709e-10,9.53560677761425e-08,8.27431816866593e-08,9.67957922416168e-08,1.33591769551541e-08,9.34886107268184e-09,3.99073897303716e-08,1.34379718365135e-08,5.49467831716186e-09,1.69960400654017e-08,2.3492100778011e-08,2.01709067771204e-08,5.49037608429017e-08,2.49630191574273e-08,6.22521138617551e-09,6.52522917016530e-09,1.33807473367165e-08,1.02083943343805e-08,2.69540219468342e-08,1.28346527946361e-08,1.54789318278804e-08,1.19632498506085e-08,1.01807885596527e-08,2.19479199086758e-07,3.4973757138436e-08,4.59110325130319e-08,4.05868141147911e-08,1.77107846142815e-08,2.41739421183279e-08,1.10128144045603e-09,1.08073263267497e-08,7.36702444499267e-09,7.71266516038259e-09,1.20096835484097e-08,1.95689987289931e-08,1.38206574349362e-08,1.31724585743386e-08,7.97512433219402e-09,2.20261053951829e-08,1.20669387009966e-08,1.32406412373484e-08,2.0762369903743e-08,8.42110314508512e-09,4.76032460934587e-09,2.45447695520857e-08,1.3859860174097e-08,4.76926784626367e-09,1.24248273820817e-08,5.23733606670744e-09,5.78535359941372e-09,2.47780880836648e-08
1.54219988194346e-07,0,2.10164859916548e-07,4.95735309729775e-08,2.52693744279029e-08,6.67137277713707e-08,1.69023670801837e-08,5.10161298993986e-08,6.30157088714372e-08,3.98907910300982e-08,1.84666618783042e-08,2.05156411623361e-08,4.66483034108887e-08,9.49213725551103e-08,2.22693157172049e-08,5.86933636289066e-08,7.06078429660354e-09,4.39634262161647e-08,3.15026054724078e-09,2.62288000094128e-08,2.65327355957872e-08,5.34151679314521e-08,1.01166911832307e-07,9.31034489241462e-09,2.16508697846861e-08,6.13119484000217e-08,1.88085207556432e-08,3.04048429907984e-08,3.20834302469581e-09,8.09010402312826e-09,3.67112011174048e-09,1.3705155225834e-08,1.04877451441213e-08,6.54886493365246e-09,1.1572775124184e-08,4.1855466560893e-08,4.38909809158345e-08,8.17554418400066e-09,2.65402183562599e-08,1.89203496330147e-08,1.28273071059587e-08,1.5883081667331e-08,3.44502624007006e-08,1.22343488300282e-08,7.07104867947041e-09,1.60171998817971e-08,2.65926677520323e-08,4.41306229834186e-09,2.82640818902211e-08,7.33398815669683e-09,1.22440147628212e-08,5.05290729876278e-09,4.02134251478412e-09,5.11652101252428e-09,1.57172422019012e-08,5.63172259122575e-09,2.12728559831847e-08,2.4898144396814e-08,1.35530263041608e-08,3.4957579168597e-09,1.73778689916627e-08,3.0599524825546e-08,4.1867729441626e-09,1.88903392848709e-08,1.78627315461552e-08,3.66671143073764e-08,2.61617938377502e-08,6.36174685763803e-09,1.85440192298901e-08,1.09156976294754e-08,8.72595735415683e-09,5.73286682764579e-09,1.13474647917117e-09,7.53331960451338e-07,1.08976621886393e-07,1.29756106283339e-07,1.82727234352107e-08,1.2479316357858e-08,5.46038686321643e-08,1.84097533125269e-08,7.44790219883411e-09,2.31803304708646e-08,3.18900911511448e-08,2.71331109166886e-08,7.23781374591775e-08,3.33144802708744e-08,8.35496068164693e-09,8.57794514550296e-09,1.81488536056174e-08,1.38284626146874e-08,3.65359304022511e-08,1.73818791206674e-08,2.12418311298336e-08,1.6128114591449e-08,1.29686989069311e-08,2.58240904370515e-07,2.58017088462854e-07,5.7158597260274e-08,5.23780185538408e-08,2.34300790834766e-08,3.23649831851855e-08,1.44220843410334e-09,1.49069736548119e-08,9.83450054084241e-09,1.03068240779357e-08,1.64029424418801e-08,2.66090449474265e-08,1.84974242602926e-08,1.78281135346201e-08,1.06921573866898e-08,2.97474905442217e-08,1.65606822269402e-08,1.76880747973848e-08,2.77908750016971e-08,1.10633659347915e-08,6.21592620167669e-09,3.2148112290032e-08,1.81164119184936e-08,6.11832070849033e-09,1.6111235153493e-08,6.774192481582e-09,7.33020209707424e-09,3.18814749349438e-08
1.61006469498667e-08,1.13388205118909e-07,0,2.08356174020789e-07,1.92137518871775e-08,3.02534349638547e-07,7.84392364182313e-08,3.91851500875681e-08,4.79062569354513e-08,3.11884376082109e-08,1.4378602028378e-08,1.60089952020026e-08,3.59586373723684e-08,7.38401346048313e-08,1.72297471105297e-08,4.60444252317283e-08,5.45785486365042e-09,3.38831528208325e-08,2.42366561691202e-09,2.04864265018635e-08,2.07417683164682e-08,4.1646968227211e-08,7.83578339615703e-08,7.35809169407517e-09,1.68224805486415e-08,4.76678677784395e-08,1.45123943997054e-08,2.36245810022722e-08,2.4706375273794e-09,6.25264141548652e-09,2.81935682103109e-09,1.05163545519293e-08,8.1845832289588e-09,5.07699318212926e-09,9.09331916853755e-09,3.26777881032993e-08,3.41933688944978e-08,6.36432696846892e-09,2.10130033302913e-08,1.48006935178499e-08,1.00118793116685e-08,1.24958643982462e-08,2.71891233502221e-08,9.51472964812037e-09,5.49055586149928e-09,1.26571004283157e-08,2.07656930169328e-08,3.37000869984876e-09,2.20360189647566e-08,5.67580462531154e-09,9.4080016302502e-09,3.90458990541842e-09,3.12522293982572e-09,3.97770946386285e-09,1.21154316213058e-08,4.37729944152201e-09,1.62540813220265e-08,1.89597212493295e-08,1.05465299439496e-08,2.65165386082119e-09,1.3333196460251e-08,2.37086145727038e-08,3.20681913893408e-09,1.43474003717049e-08,1.34642193268071e-08,2.7965064591875e-08,1.99690323475441e-08,4.81380855412653e-09,1.42438264738598e-08,8.29550095916495e-09,6.64932451582428e-09,4.37635727608947e-09,8.51489140021969e-10,5.42785130759651e-07,7.91763431188565e-08,1.00626085497483e-07,1.42171930615465e-08,9.70492181918923e-09,4.24062680645255e-08,1.42300165392738e-08,5.86418035650113e-09,1.81045900441049e-08,2.48895055291439e-08,2.10195615704173e-08,5.56647535872087e-08,2.56227631841016e-08,6.47177513600645e-09,6.68778662764196e-09,1.41686283365426e-08,1.07986062417168e-08,2.87893149072379e-08,1.37494319788837e-08,1.67522593930947e-08,1.24284192239712e-08,9.76016464785538e-09,2.92691865622962e-08,3.18023124460443e-08,4.09525824706025e-08,3.84586147043523e-08,1.78211403445877e-08,2.49397651248651e-08,1.11121671449287e-09,1.16123947548238e-08,7.676278570441e-09,8.03275413196943e-09,1.27519212594747e-08,2.05751320862915e-08,1.43677633432851e-08,1.38329207207102e-08,8.28122967517845e-09,2.34882054598546e-08,1.29769768353865e-08,1.3657012722453e-08,2.15039709283119e-08,8.64921350305482e-09,4.7845731767712e-09,2.49319875838171e-08,1.36617118881393e-08,4.66487570826807e-09,1.25690679619019e-08,5.14218956789535e-09,5.60524881616777e-09,2.43255874699268e-08
1.1701889637485e-08,1.39503689425205e-08,1.08524727806611e-07,0,8.65278417029573e-08,2.30748843295547e-07,9.22136869804037e-09,3.0955927248372e-08,3.7461072841545e-08,2.32828055182348e-08,1.04668687908119e-08,1.21230680141236e-08,2.54297762971042e-08,5.30437005974384e-08,1.25655044274578e-08,3.37416769748175e-08,4.09396165111244e-09,2.59141584838566e-08,1.83741280862604e-09,1.5088346722124e-08,1.55491309286157e-08,3.18416900859892e-08,6.02398326744507e-08,5.77432627200471e-09,1.26905965083288e-08,3.68706903459852e-08,1.14453837599011e-08,1.82414816352925e-08,1.96190404237062e-09,4.83033148446215e-09,2.23762511740831e-09,8.35262479347209e-09,6.36373395329462e-09,4.0054202257333e-09,7.13652624982882e-09,2.48244609086144e-08,2.58736937875575e-08,4.85668271540777e-09,1.57547743572347e-08,1.11348315963054e-08,7.49777531614332e-09,9.47331025753984e-09,2.06870278976669e-08,7.28233824931889e-09,4.20779605791515e-09,9.71369924153134e-09,1.60312681785043e-08,2.56339510387361e-09,1.69857692844658e-08,4.40031543212662e-09,7.43887920298879e-09,3.0942089684928e-09,2.46968552259906e-09,3.19063392459624e-09,9.61238635679088e-09,3.45293970880649e-09,1.2901078350366e-08,1.51256505609722e-08,8.43642347140498e-09,2.11462745863232e-09,1.06354988647616e-08,1.88829194883371e-08,2.59546788089989e-09,1.16342192947609e-08,1.09668426224458e-08,2.25779994552936e-08,1.62035430802714e-08,3.89860501585296e-09,1.15337981318665e-08,6.65413759333778e-09,5.33534955125177e-09,3.55503352448000e-09,6.98196082212442e-10,4.00978894297898e-07,3.59749079786047e-07,7.68061776564574e-08,1.08248872450077e-08,7.42354909866429e-09,3.22044186046512e-08,1.1033002392121e-08,4.51167188962019e-09,1.3691439579011e-08,1.89234023332913e-08,1.63511636187877e-08,4.37351276026658e-08,1.99478659791533e-08,4.99007582135198e-09,5.18801783700789e-09,1.08184342242987e-08,8.2337992627089e-09,2.20074690188427e-08,1.05692296784386e-08,1.28602684915847e-08,9.86316064436258e-09,7.99826694738948e-09,2.20322386170907e-08,2.40846663300376e-08,3.39159250333374e-08,3.18663648344026e-08,1.43822618145598e-08,1.9559844190784e-08,8.66883917806506e-10,9.00281955335741e-09,6.01922747642117e-09,6.25750228768804e-09,9.93515044100818e-09,1.58921547632803e-08,1.12152059139351e-08,1.07153588083884e-08,6.44623487096388e-09,1.81149710937347e-08,9.96708353054132e-09,1.07585710402717e-08,1.68746481665015e-08,6.80122881476343e-09,3.8237949957543e-09,1.98482849231317e-08,1.10662723863425e-08,3.77606089209747e-09,1.00693281220354e-08,4.12146827677564e-09,4.55414284908958e-09,1.96700643197329e-08
2.09042279712593e-08,2.52577431602524e-08,3.56276025420356e-08,3.08721722004237e-07,0,4.75805263649405e-07,1.85740083382966e-08,3.72531712668178e-07,7.81612681628628e-08,4.78760926354281e-08,2.14715383420065e-08,2.53925570003631e-08,5.18870438064589e-08,1.08643310864681e-07,2.58535508319728e-08,6.94995193175293e-08,8.56381560515927e-09,5.38330799115622e-08,3.84396976317972e-09,3.12061329387783e-08,3.22547233886327e-08,6.58007353809266e-08,1.248522179829e-07,1.18422957134435e-08,2.62674945605821e-08,7.60362780876063e-08,2.36993133502639e-08,3.78924245210819e-08,4.06738163168786e-09,9.98287177171266e-09,4.68587727359239e-09,1.72892242504438e-08,1.30730614060024e-08,8.26151617163425e-09,1.48710959319094e-08,5.19800099162783e-08,5.417502080108e-08,1.01123509561305e-08,3.25316945305818e-08,2.30041589515321e-08,1.58436378691995e-08,1.96554533694155e-08,4.28835897917058e-08,1.52699266837729e-08,8.72924772263142e-09,2.02348224408901e-08,3.3420466487965e-08,5.33160834217038e-09,3.55310667954811e-08,9.07898049915993e-09,1.55072540699649e-08,6.40197069064662e-09,5.11526415284501e-09,6.50700369082263e-09,1.97599239768196e-08,7.04142340801733e-09,2.65953139088208e-08,3.11104638782584e-08,1.73655736911878e-08,4.31626171805731e-09,2.19342096833612e-08,3.84784231629508e-08,5.34182754936031e-09,2.37597949789284e-08,2.23759470326717e-08,4.60038809595666e-08,3.33346080314087e-08,7.95484686892985e-09,2.36473023298338e-08,1.38353915503378e-08,1.09178544963392e-08,7.21321009572738e-09,1.40691976853954e-09,1.22702037435375e-07,1.09325504914807e-07,1.58365451403671e-07,2.24379009436379e-08,1.54852647205389e-08,6.65363807234499e-08,2.29135254816947e-08,9.32042447073094e-09,2.84363536637309e-08,3.9072791123703e-08,3.3939172331092e-08,8.98084529562146e-08,4.15854657312944e-08,1.03162705941777e-08,1.07889600676535e-08,2.24733282269902e-08,1.7217306077969e-08,4.56094569730784e-08,2.21262390227925e-08,2.64901257893645e-08,2.02204737663543e-08,1.62364566067184e-08,3.93031295499022e-08,4.31096350398254e-08,6.34681626378955e-08,3.51077197676435e-07,1.68472198233848e-07,4.04834974814069e-08,1.77477179751231e-09,1.86192761309776e-08,1.24574397956998e-08,1.28802382556436e-08,2.05161626190099e-08,3.29348053048491e-08,2.32337450577552e-08,2.22292544840105e-08,1.34188536362449e-08,3.73387257726302e-08,2.05960534963285e-08,2.2236172567083e-08,3.4745032968127e-08,1.40535418355663e-08,7.77616396066137e-09,4.04725092519407e-08,2.2554530633427e-08,7.69477621735822e-09,2.07917290631048e-08,8.41919074504935e-09,9.26559156378601e-09,4.06051010621757e-08
7.67148331942437e-09,9.40041927758408e-09,7.67571545227621e-08,1.12111587159542e-07,6.3892556060564e-08,0,4.4407993231505e-08,1.39392261608989e-07,2.98652263897635e-08,1.06667351552004e-07,8.48545541815871e-09,9.89982523236678e-09,2.05788977381332e-08,4.2910634402924e-08,1.02121826988572e-08,2.72011736526946e-08,3.33091269624698e-09,2.08121630904756e-08,1.49836573484242e-09,1.22700668606105e-08,1.26056458089534e-08,2.53459720185245e-08,4.81421825871104e-08,4.50746490026167e-09,1.02320051870289e-08,2.91352712653636e-08,8.99627329286368e-09,1.45983299418001e-08,1.54366328778024e-09,3.83078509477877e-09,1.78724130758969e-09,6.54535855414195e-09,5.00791542707246e-09,3.13558192357918e-09,5.69651504525403e-09,2.02418611437719e-08,2.11219584565378e-08,3.91416345061475e-09,1.26321338232413e-08,8.94394547851798e-09,6.17068054443555e-09,7.61609641486081e-09,1.65939944955276e-08,5.91966181079877e-09,3.36106244693789e-09,7.77747867762195e-09,1.28889041644055e-08,2.06473559077461e-09,1.37181638362866e-08,3.47950790040159e-09,5.93125515679837e-09,2.44476001820369e-09,1.94543570578317e-09,2.45497180263132e-09,7.46056240286262e-09,2.66831613578885e-09,1.00672077987968e-08,1.17372686581293e-08,6.54356648138242e-09,1.62073857928468e-09,8.27816512035617e-09,1.44537330570931e-08,1.99786027974855e-09,8.87316096376572e-09,8.31583973824409e-09,1.72010025542314e-08,1.24857847906798e-08,2.97394491874328e-09,8.88697593978088e-09,5.20662162899168e-09,4.09449242737364e-09,2.68886047577418e-09,5.21136425015164e-10,4.53699362240085e-08,4.01968442721208e-08,6.12683463975358e-08,8.67014077724614e-09,6.00689747458732e-09,2.57778322569434e-08,8.80800239212095e-09,3.59327236676442e-09,1.10590562921642e-08,1.51407017673977e-08,1.30289555635772e-08,3.39886237827134e-08,1.58370811664122e-08,3.96243053389604e-09,4.1455116594295e-09,8.68915760595916e-09,6.66499308966969e-09,1.76073829085602e-08,8.56147166830434e-09,1.01757143919789e-08,7.65471444167934e-09,6.01609377427529e-09,1.43235926940639e-08,1.5778091704266e-08,2.27083418596193e-08,2.16782510837524e-08,1.07346713510853e-08,1.54343719001466e-08,6.75585261631816e-10,7.11833863707849e-09,4.76892468599964e-09,4.93400893076746e-09,7.84464305454281e-09,1.2632201752021e-08,8.88241187752543e-09,8.53382843735226e-09,5.14193612313922e-09,1.43562878476101e-08,7.93822309970385e-09,8.4559425516804e-09,1.31916075865159e-08,5.3401213904235e-09,2.91643192362866e-09,1.52138116948718e-08,8.409104154631e-09,2.87440968291031e-09,7.83305126551057e-09,3.15865238919231e-09,3.46597377247872e-09,1.52007803472938e-08
2.54510920230414e-08,3.16449543076864e-08,2.58906967823903e-07,6.09225322961841e-08,3.48933028479044e-08,5.75514499620264e-07,0,7.58214308664938e-08,9.83192084971902e-08,3.64417488122775e-07,1.98828226360626e-07,3.60614887699047e-08,8.60752814509641e-08,1.05865928742273e-06,4.19639108670033e-08,1.09809571979329e-07,1.2930228747112e-08,7.79987817282326e-08,5.71465772614156e-09,4.89051160574301e-08,4.82524212386132e-08,9.31777348271392e-08,1.74972251539947e-07,1.59820505133793e-08,3.81827164018033e-08,1.04425342465753e-07,3.06522272971876e-08,5.084289907865e-08,5.38257605946226e-09,1.39492570162539e-08,6.29932426685767e-09,2.28625467376725e-08,1.81293329130206e-08,1.1160397382352e-08,2.08931442111772e-08,7.75210400759304e-08,8.13121999251601e-08,1.48886873325143e-08,4.94467779312058e-08,3.48685431598461e-08,2.43277937418428e-08,2.95652326109911e-08,6.37164402326891e-08,2.24218686210374e-08,1.26401764530415e-08,2.93001487046931e-08,4.84189537732901e-08,7.89421151769588e-09,5.16812337143783e-08,1.28968258248773e-08,2.17052233216348e-08,8.87741564035716e-09,6.98730527325076e-09,8.66735722259145e-09,2.62531699618077e-08,9.50639736640281e-09,3.56745003986374e-08,4.12548767393744e-08,2.29418956671396e-08,5.64812334167698e-09,2.89424070188823e-08,5.02980650813775e-08,6.78413667183293e-09,3.00955902689999e-08,2.7663280766146e-08,5.89873969658381e-08,4.27532938590876e-08,1.01956310542883e-08,3.10080003657031e-08,1.81157448644957e-08,1.41888534777988e-08,9.15876911306152e-09,1.74289219320248e-09,1.47794411487226e-07,1.29192305949852e-07,2.11982197290326e-07,3.28329150316083e-08,2.26515751508034e-08,9.74705088476353e-08,3.24620111570016e-08,1.31631831283942e-08,4.20447955372968e-08,5.6606329256625e-08,4.67516869688645e-08,1.14847849152517e-07,5.48753856935254e-08,1.4822023245993e-08,1.54385023870643e-08,3.3048056832989e-08,2.56005124144722e-08,6.70004370016206e-08,3.23980973739476e-08,3.81646021759642e-08,2.71361557604593e-08,1.98458034618908e-08,4.61495238095238e-08,5.06066184744189e-08,6.95058688325858e-08,6.68370799375759e-08,3.31065236795036e-08,5.56088729961338e-08,2.44213942847811e-09,2.58819268755626e-08,1.74188173579238e-08,1.81545056378716e-08,2.87266116714716e-08,4.66021786000094e-08,3.2465600610759e-08,3.16115248262136e-08,1.89606692100081e-08,5.37817312403237e-08,2.99532293878213e-08,3.03647476114347e-08,4.70886775187694e-08,1.90756778857807e-08,1.01204139525929e-08,5.2994787715726e-08,2.83282927139738e-08,9.83618430789103e-09,2.73565134899252e-08,1.09889632746396e-08,1.19962397119342e-08,5.20991302924666e-08
8.39589895988113e-09,1.0161119416363e-08,1.43676971698635e-08,2.19361657603084e-08,7.20863654843656e-08,1.99804193862339e-07,8.01591837031881e-09,0,2.13322493317017e-07,1.18110846711082e-07,9.54074926361662e-09,1.15288381274676e-08,2.2977992775417e-08,4.83411752037192e-08,1.16794334583905e-08,3.13789457796735e-08,3.90503854900035e-09,2.48395834415716e-08,1.77701647503483e-09,1.4140255382235e-08,1.47257822216103e-08,3.00118749049129e-08,5.74922667095707e-08,5.48786042049185e-09,1.19958856242711e-08,3.47885716606205e-08,1.09867932743597e-08,1.74571315341398e-08,1.87547377058413e-09,4.59701455551824e-09,2.18925507378342e-09,8.00045076410807e-09,6.09755586265906e-09,3.80486695348829e-09,6.92696160980691e-09,2.39537805102633e-08,2.50017500788753e-08,4.64945150847427e-09,1.48407061937685e-08,1.05880856047624e-08,7.28140112089672e-09,9.00172648891313e-09,1.97651779570901e-08,7.10128886812097e-09,4.0401179413047e-09,9.28807271516835e-09,1.55941712575441e-08,2.47909621645353e-09,1.65598235317112e-08,4.20927955450919e-09,7.18763102003849e-09,2.96717183084679e-09,2.37657602344757e-09,3.02839758935082e-09,9.14975277406296e-09,3.28160667049798e-09,1.23155575849822e-08,1.43957064102737e-08,8.0099968835035e-09,2.00718614125627e-09,1.00976677056689e-08,1.77652959790552e-08,2.49430826249771e-09,1.0853476607318e-08,1.02498481412037e-08,2.11776467210882e-08,1.53681229462724e-08,3.64245806483536e-09,1.08483026802993e-08,6.41982362746935e-09,4.99846067548418e-09,3.31433348352917e-09,6.41646639587846e-10,4.94527619910185e-08,4.40547439257281e-08,7.22396614159425e-08,1.03145747482095e-08,7.18879353784286e-09,3.06648460714182e-08,1.05634953932983e-08,4.30783268789858e-09,1.3061276871711e-08,1.79130885330525e-08,1.56965755260115e-08,4.1539177195549e-08,1.93864191028393e-08,4.80573923748064e-09,5.04382566034115e-09,1.0376016991306e-08,7.94660616225512e-09,2.10440549235247e-08,1.02095417991253e-08,1.22310271036343e-08,9.33662513962114e-09,7.42958482668224e-09,1.58102549249837e-08,1.73083732673106e-08,2.65163199418111e-08,2.51403003294607e-08,7.32477134779095e-08,1.8755908701606e-08,8.16717807533975e-10,8.62427609843924e-09,5.72686259891723e-09,5.95188543686057e-09,9.47367667703773e-09,1.52478059510513e-08,1.0762438691337e-08,1.02894815299041e-08,6.21395146188475e-09,1.71327020988888e-08,9.54360599872885e-09,1.0302102288171e-08,1.60958714039399e-08,6.54798151228196e-09,3.60263168613677e-09,1.86753568082244e-08,1.03793543333301e-08,3.53443274492936e-09,9.69338519333662e-09,3.87965330817154e-09,4.25022077061841e-09,1.87537683507635e-08
6.06500429481569e-09,7.35395777816719e-09,1.05062198686808e-08,1.57442867304559e-08,9.20454333276536e-09,2.50164367809626e-08,6.2121663989655e-09,1.24088577234117e-07,0,9.03827804479411e-08,4.42154262390751e-08,9.3294884454025e-09,1.83789888823494e-08,3.86866093043001e-08,9.48805959498762e-09,2.54683281109015e-08,3.17577183503429e-09,2.03216558428439e-08,1.44498523744576e-09,1.14900943343501e-08,1.20139634244281e-08,2.46679999756577e-08,4.66292520915694e-08,4.53385336427199e-09,9.78747045308176e-09,2.83979527857491e-08,8.90718306694486e-09,8.0904221954591e-08,1.51073647774253e-09,3.74421434554206e-09,1.77279440838354e-09,6.46630621445641e-09,4.95613753233265e-09,3.08145346793973e-09,5.60707705842563e-09,1.94709274553413e-08,2.03544054999963e-08,3.8245037801159e-09,1.2123978957528e-08,8.66553456272521e-09,5.95901455410904e-09,7.36698147643122e-09,1.61429899293176e-08,5.8036118694135e-09,3.30842069938735e-09,7.58093618061948e-09,1.27251685331667e-08,2.03914189469471e-09,1.34376326443996e-08,3.42925120702423e-09,5.88366054568097e-09,2.39841243354418e-09,1.93225582035155e-09,2.43855112628163e-09,7.38247490994084e-09,2.64288137799288e-09,9.96119707182721e-09,1.16118461822788e-08,6.44290076051818e-09,1.61967116914579e-09,8.11707393288899e-09,1.42709646762938e-08,2.0101787656793e-09,8.64478315826904e-09,8.11105440677336e-09,1.69143238647656e-08,1.22577375922844e-08,2.90026849162819e-09,8.6902768677526e-09,5.16800775868406e-09,4.00470720654228e-09,2.63803908429324e-09,5.06454614279298e-10,3.5996948186724e-08,3.19355683236746e-08,3.46007408780146e-07,8.41811866681694e-09,5.87133902280085e-09,2.50580303512989e-08,8.61030994785924e-09,3.51019418329677e-09,1.06856760967835e-08,1.46234541018015e-08,1.28212006338446e-08,2.00515839576776e-07,1.57812478515207e-08,3.94790253354274e-09,4.09894393397788e-09,8.48688355401484e-09,6.47395182918004e-09,1.71783414901594e-08,8.29028318208967e-09,9.99016031977825e-09,7.53905251771896e-09,5.86504790323992e-09,1.13873356816699e-08,1.24899985340348e-08,1.92083004485392e-08,1.81726471302237e-08,9.22744314845641e-09,1.52495887507682e-08,6.60248077649458e-10,7.02378837080662e-09,4.65394354093188e-09,4.88390491161657e-09,7.70107300313727e-09,1.24378818263128e-08,8.764064154527e-09,8.39655252114328e-09,5.06613553398544e-09,1.39834323005468e-08,7.79637304087953e-09,8.36126131444888e-09,1.3048587733232e-08,5.31892650881343e-09,2.89404482965466e-09,1.50126094398585e-08,8.27558716108375e-09,2.81937460615458e-09,7.76891708723864e-09,3.10966409618854e-09,3.39368890580078e-09,1.50140806206118e-08
