"5366682","5366170","5366440","5366045","5366594","5366400","5366075","5366001","5366383","5366687","5366088","5366572","5366456","5366318"
0,0.000592068106088671,0.00188560532700817,0.000338595153562654,0.000185978919541046,0.000225136442076171,0.00101496545219555,0.000264200047604873,0.000704644145815851,0.000409056856824964,0.000236115845624729,0.000397605610198395,0.000349861922429219,0.000409657385211268
0.00447084469779385,0,0.00540329991286589,0.000976168642759684,0.000514330508278625,0.000658101788266069,0.00299490166728005,0.000724736696980932,0.00206070260564103,0.00118485311446257,0.000675692778280551,0.00113619318337792,0.000981045228201986,0.00114858636267606
0.000497424191450148,0.00018867887786309,0,0.00012478437477129,6.38620003430329e-05,0.000474063453792975,0.000370935201358395,7.88777061144068e-05,0.000256663608362471,0.000148102059450194,8.48144001659212e-05,0.000144488126961658,0.000124145761147199,0.000144701418732394
6.5543451835464e-05,2.49444272451601e-05,7.98720781228727e-05,0,5.31550819153655e-05,5.91666911995516e-05,0.000298869220952456,1.01045754615466e-05,0.00022218526717366,0.00079670416639261,0.000437772419059299,0.00083255553548447,0.000112797621476284,0.000124517746619718
0.00011037343697711,4.02558664615201e-05,0.000124742393437287,0.000164598521428198,0,8.92027580919905e-05,0.000424164254762281,1.64070220775424e-05,0.000310553438548951,0.00018143528626119,0.000119889679229188,0.000215832711231238,0.000196534646209707,0.00138692396690141
0.000123478750371373,4.8073276192788e-05,0.0008516228523847,0.000168688746886926,8.20366997530755e-05,0,0.00297713270990365,0.00010128359804661,0.000355511510203963,0.0012825056046378,0.000112019942580436,0.000194942563571853,0.000164314387700699,0.000187377485774648
2.59638317275037e-05,1.0053697419236e-05,3.13936070860279e-05,3.94510507815359e-05,1.82932333555122e-05,0.00014070790413864,0,2.13181898141949e-05,0.000513093943228438,0.000304417237518253,2.56422999350743e-05,4.63620697689107e-05,3.80711774390244e-05,4.24331433802817e-05
0.0106322833207472,0.00388552552284994,0.0121635414478387,0.00217238525061425,0.00115381180027206,0.00866283618039985,0.0402189994171537,0,0.00471928793572261,0.00270205842244937,0.00149412740874333,0.00258764195916927,0.00219997107788945,0.00253908087323944
3.10575847523262e-05,1.19614618270495e-05,3.78589926118958e-05,5.09137224502065e-05,2.31203996732316e-05,2.88562326326607e-05,0.000868272568006634,4.89736157997881e-06,0,0.000385303941835439,3.2706138894099e-05,6.13578488074008e-05,4.95242014830249e-05,5.42973671830986e-05
5.84473806347848e-05,2.24879050878346e-05,7.12455091941797e-05,0.000559284275092791,4.3728670769754e-05,0.000314727475826794,0.00157373433178013,9.08824846959746e-06,0.00117787097532634,0,6.18492901727745e-05,0.00011154693023852,9.14617367814683e-05,0.000102061889859155
0.00010226064216252,3.84704660355421e-05,0.000122930919920014,0.000993187642746615,8.69287285367873e-05,8.86273996263079e-05,0.000437998579355552,1.55109647509534e-05,0.000319939895017483,0.000184590812500794,0,0.00126474806132783,0.00107433826444111,0.00118801396253521
4.04945180074275e-05,1.54146532405194e-05,4.75938194902995e-05,0.000422920615682994,3.6609818905252e-05,3.61642014745267e-05,0.000182538361348918,6.2720938315678e-06,0.000140056494277389,7.82480380229827e-05,0.000285577666359472,0,0.000516358356961637,8.72541104225352e-05
5.31245156266394e-05,2.00201195927442e-05,6.16970108619809e-05,9.08812434915573e-05,5.10825962946534e-05,4.59996425464001e-05,0.000227472101097773,8.12866084766949e-06,0.000171880143513986,9.8072802822043e-05,0.000373032156326648,0.000791873209923466,0,0.00071138063084507
6.20898991833945e-05,2.29507223169116e-05,7.17649488831688e-05,9.87290343692822e-05,0.000351743382549681,5.19214182377304e-05,0.00025045959070447,9.33105126292373e-06,0.000185465858951049,0.000107477520617739,0.000416406672693334,0.000131523597087234,0.000717119396436451,0
