"5320621","5320443","5320013","5320238","5320045","5320400","5320178","5320228","5320310","5320570","5320001","5320750","5320060","5320250","5320032","5320175","5320787","5320383","5320011","5320614","5320770","5320517","5320550","5320295","5320710"
0,2.27144857383935e-07,7.60921113268257e-08,1.82174300036427e-08,3.84259220483688e-08,2.14423369515498e-08,2.2649681845338e-08,1.6294512101359e-08,3.25031434814981e-08,2.24344171828821e-08,1.9041675219334e-08,2.93672319471551e-07,1.28894712191311e-08,1.26956676518156e-07,2.01036840386592e-08,1.22559389619318e-08,2.15418339414794e-08,2.09318734916477e-08,6.96568300689869e-09,1.46706848140397e-08,9.77796872452165e-09,1.83674322922121e-08,1.57244184961151e-08,1.32339980235484e-08,7.02398017703902e-09
8.30365368388228e-08,0,6.46477068574609e-09,8.49803118322839e-09,1.76199720461178e-08,9.94737007299673e-09,1.02641313371631e-08,7.47786425617892e-09,1.55806834988912e-08,1.1999826381245e-08,1.96795468352538e-09,2.1716856245617e-08,6.00147197152479e-09,9.34684691023358e-09,8.84121828523458e-09,5.66805182054951e-09,9.95883144883951e-09,9.63528393524284e-09,3.29217392039984e-09,6.86257257024047e-09,4.66709126299166e-09,8.49855975579185e-09,7.34639471087848e-09,6.12164149508163e-09,3.33214088741996e-09
3.62678337346499e-07,7.82075207738735e-08,0,3.64488822274353e-08,5.48726930680102e-07,4.99424130243513e-08,5.1943639105612e-08,3.76839574934955e-08,7.61466903149131e-08,4.55129695441368e-08,7.33705719774489e-09,9.61530668602559e-08,2.69015198353415e-08,2.7837840743975e-07,4.38417821096104e-08,2.77190213485436e-08,4.89922115199956e-08,4.79478882638382e-08,1.61573283025627e-08,3.42556479978699e-08,2.25962123618201e-08,4.26253915231595e-08,3.63499922317168e-08,3.07309536053988e-08,1.64618398730964e-08
2.37962896685383e-08,2.94779505632069e-08,1.04837615433699e-08,0,3.63425931625541e-08,2.00654025196736e-08,2.3037575946973e-08,1.69355382532893e-08,3.34617580009564e-08,1.63900653889596e-07,1.92555114689235e-08,4.17418811606304e-08,1.05080456182108e-07,2.41996706566687e-08,2.6317528853918e-08,1.39063850710237e-08,2.44260463642897e-08,2.31315645639198e-08,7.53981149487722e-09,1.53395078517016e-08,1.05218851665504e-08,1.96944012680038e-08,1.71794580140255e-08,1.45184165956921e-08,7.32296705316133e-09
1.40079625030899e-08,1.66909545884186e-08,3.92572572762942e-08,1.01473505178914e-08,0,9.9080092589011e-08,1.82119636164384e-08,1.30131055908763e-08,2.61028852878448e-08,1.10278414805102e-08,1.74354400786846e-09,2.33001679783981e-08,8.07841360675129e-09,9.01549130360505e-08,1.48789326522554e-08,9.58660700809108e-09,1.70405040715758e-08,1.62401822046635e-08,5.3502839595615e-09,1.15784070276694e-08,7.54852746703882e-09,1.48657092856848e-08,1.25359042448879e-08,1.0432091137825e-08,5.33262575163605e-09
2.00242862521106e-08,2.42524350917315e-08,1.00492446990782e-08,1.40466766794566e-08,2.63934809459299e-07,0,1.86068794145824e-07,2.27909341114984e-08,4.65978646359845e-08,1.5082810483588e-08,2.4759538295845e-09,3.24640526639424e-08,1.16208437951029e-08,1.34711486027254e-07,2.32942783621404e-08,1.61553923693457e-08,2.94610511852414e-08,2.82279089191394e-08,9.39908590228533e-09,2.05179709895239e-08,1.32305775459988e-08,2.63367982268255e-08,2.20436984325094e-08,1.85693229027833e-08,9.39794982422063e-09
1.71313461790536e-08,2.04514637292918e-08,8.51879949495635e-09,1.30579984140977e-08,3.68143699325914e-08,1.47400534511203e-07,0,1.392558816794e-07,4.63971747205895e-08,1.33179004511424e-08,2.17629002311904e-09,2.8403139312251e-08,1.10446710628647e-08,1.29607273101743e-07,1.45549250769236e-07,1.00909888552227e-07,3.08164002637169e-08,2.91484566066904e-08,9.48040071523369e-09,2.06246700640783e-08,1.3385901766499e-08,2.71185582643959e-08,2.27896649300779e-08,1.90663368679743e-08,9.37230626780083e-09
1.84687097718331e-08,2.24093127077733e-08,9.4256218743636e-09,1.46719174630098e-08,4.03601143530702e-08,2.8144523685411e-08,2.15496829115334e-07,0,6.1945155438794e-08,1.47636253832251e-08,2.41078035014474e-09,3.11982019236899e-08,1.26268714528072e-08,2.47276449463644e-08,2.92954780363044e-08,1.30747707216135e-07,4.11186325128146e-08,3.9086499377335e-08,1.27355183074067e-08,2.7493858385492e-08,1.80302004774321e-08,3.64215335040506e-08,3.1023035893725e-08,2.5749813439871e-08,1.24674925579374e-08
2.59421213574016e-09,3.23352266429365e-09,1.38411488928411e-09,2.06517543077753e-09,5.62316857050477e-09,3.80478908677641e-09,4.77125673177198e-09,4.25892534574294e-09,0,2.11441339187008e-09,3.33052217349662e-10,4.35984876185854e-09,1.78685066069575e-09,3.24335467326687e-09,4.10704023505725e-09,3.33142732246311e-09,8.54373317864051e-09,1.0331647829261e-08,4.75095460127209e-09,6.73790807410612e-08,7.4069256160711e-09,7.36119759091962e-09,7.55696656901838e-09,8.70069497630208e-09,5.1352874989162e-09
