"5320621","5320443","5320013","5320238","5320045","5320400","5320178","5320228","5320310","5320570","5320001","5320750","5320060","5320250","5320032","5320175","5320787","5320383","5320011","5320614","5320770","5320517","5320550","5320295","5320710"
0,0.000891259634160215,0.000298566421818632,7.14806409767932e-05,0.000150773711637287,8.41343696136435e-05,8.88716891406452e-05,6.39355918577075e-05,0.000127534209235528,8.80270444213338e-05,7.47147731418616e-05,0.0011522967635265,5.05750626960655e-05,0.000498146259488115,7.88818302466892e-05,4.808924050188e-05,8.45247709278798e-05,8.21314386128527e-05,2.73315986983187e-05,5.75640995390882e-05,3.83663047828418e-05,7.20692124565671e-05,6.16986870741316e-05,5.1926899744898e-05,2.75603422196569e-05
0.000325814611421331,0,2.53661439781962e-05,3.33441498551924e-05,6.91363653159546e-05,3.90309933239209e-05,4.02738853341935e-05,2.9341269875182e-05,6.11347068787745e-05,4.70843187634102e-05,7.72176218948273e-06,8.52115146937397e-05,2.35482756482704e-05,3.6674690564029e-05,3.46907302466892e-05,2.22400183308811e-05,3.9075964897384e-05,3.78064453409091e-05,1.29176674201689e-05,2.69270191224811e-05,1.83124993431635e-05,3.33462238417883e-05,2.88254162468095e-05,2.40197908163265e-05,1.30744878070141e-05
0.00142305912616332,0.000306866759636486,0,0.000143016301639899,0.00215306729425605,0.000195961543104298,0.000203813853940645,0.000147862428215103,0.00029878057612314,0.000178581514248807,2.87887781796515e-05,0.000377280596092929,0.000105554838453921,0.00109228727619172,0.000172024192552584,0.000108762510016348,0.000192233189951583,0.000188135526575235,6.33973169271804e-05,0.000134410598831642,8.86618882546917e-05,0.000167251379988997,0.000142628282019199,0.000120580579209184,6.4592144202062e-05
9.33706915869271e-05,0.000115664108522383,4.11356593557978e-05,0,0.000142599249921572,7.87316231365694e-05,9.03936886219355e-05,6.64508182213439e-05,0.000131295572956253,0.000643105190699304,7.55538131261887e-05,0.000163784706204023,0.000412309439944547,9.4953457739104e-05,0.000103263403840561,5.45651784224293e-05,9.58416994218818e-05,9.07624764576802e-05,2.95843353530245e-05,6.01883939331142e-05,4.1285246922252e-05,7.72759069753301e-05,6.74078983825325e-05,5.69666371173469e-05,2.87334919748418e-05
5.49637428714991e-05,6.54911330663076e-05,0.000154035663237859,3.98156665945763e-05,0,0.000388765513296132,7.145919224e-05,5.1060173062201e-05,0.000102421196148181,4.32704930091518e-05,6.84123080087388e-06,9.14240341052394e-05,3.16976753894904e-05,0.000353745340025203,5.83812119942872e-05,3.76154492479974e-05,6.68626778508455e-05,6.37224149255486e-05,2.09931766863294e-05,4.54307745748178e-05,2.96185346487936e-05,5.83293268097058e-05,4.91877542808789e-05,4.09329176020408e-05,2.0923890292982e-05
7.85702931817189e-05,9.51604921911814e-05,3.94307238880079e-05,5.51156476210178e-05,0.00103561420861592,0,0.000730087431029677,8.94259277199917e-05,0.000182838371365444,5.91811776349783e-05,9.71502383883217e-06,0.000127380826640144,4.55972858410351e-05,0.000528574193299439,9.14009247234485e-05,6.33897208092202e-05,0.000115597799588091,0.000110759257621473,3.68796633090921e-05,8.05073886701444e-05,5.19134786461126e-05,0.000103339012042506,8.64939617245589e-05,7.28613807397959e-05,3.68752056227857e-05
6.72191195700616e-05,8.02464308078088e-05,3.3425639518335e-05,5.1236321277316e-05,0.000144450384023006,0.000578362847288333,0,0.000546405265739546,0.000182050914309913,5.22561118951701e-05,8.53921797821333e-06,0.000111446817876445,4.33365280829152e-05,0.000508546537832964,0.000571098872705791,0.000395945175206801,0.000120915850534759,0.000114371256610502,3.71987223063982e-05,8.09260491639274e-05,5.25229320563003e-05,0.000106406442989924,8.9420947769393e-05,7.48115392857143e-05,3.67745867182835e-05
7.24665999672303e-05,8.79285407371255e-05,3.69837838295342e-05,5.75689361454846e-05,0.000158362998692859,0.000110432074810632,0.00084555568324129,0,0.000243057303652968,5.79287750974296e-05,9.45929939888044e-06,0.000122413944798078,4.95446868629522e-05,9.70250968582975e-05,0.000114948131944949,0.000513021316189308,0.000161339234322156,0.000153365651931818,4.99709899586869e-05,0.000107879026840074,7.07459991233244e-05,0.000142908992086518,0.000121726637088004,0.000101035830484694,4.89193239242068e-05
1.01790398676104e-05,1.26875345540222e-05,5.43092079682854e-06,8.10323209651333e-06,2.20639076785181e-05,1.49290411792389e-05,1.87212186012903e-05,1.67109583253588e-05,0,8.29642954635022e-06,1.30681363782574e-06,1.71069565793424e-05,7.01115527990494e-06,1.27261128992309e-05,1.61149991223059e-05,1.30716879565146e-05,3.35234730596907e-05,4.05388031700627e-05,1.86415581167414e-05,0.000264378668057739,2.9062924386059e-05,2.88834990473709e-05,2.96516475751859e-05,3.41393519132653e-05,2.01495843238725e-05
8.68309623650981e-05,0.000120162563002356,3.78514753746283e-05,0.000484934813188776,0.000116506696396026,6.29490731051947e-05,6.94433803148387e-05,5.10130151133763e-05,0.000101147911614376,0,8.11687179886835e-05,0.000150456068957364,5.03559644111434e-05,7.15181600856038e-05,7.0894902942093e-05,4.06344776311918e-05,7.0527921657754e-05,6.65490846277429e-05,2.2036510446458e-05,4.49791060347292e-05,3.04175637613941e-05,5.79635642228399e-05,5.03460059982244e-05,4.17712558673469e-05,2.15621053102982e-05
0.0108276350749334,0.00258729753130259,0.000800161675173439,0.00853827274551473,0.00239698954616074,0.00127929121628345,0.00138514752371613,0.00101609343499064,0.00205022965314479,0.0117789376551211,0,0.0192844676707702,0.00548266815304991,0.00847681945852344,0.00133633325593352,0.000795799582131764,0.00138315556729296,0.00131001857333464,0.000433023327129274,0.000909240505591682,0.000608418771970509,0.0011428849375637,0.000972937451045944,0.000832304273214286,0.00042970808116317
0.000392335081694849,7.99755484651633e-05,2.9035559802775e-05,4.52307274175349e-05,9.01823666716462e-05,4.9771914967953e-05,5.33105822787097e-05,3.86498958310797e-05,7.57245194726764e-05,5.51237371195866e-05,4.55187256428385e-05,0,3.20040648098759e-05,5.08565165841046e-05,4.96861426902103e-05,2.92891212963871e-05,5.12157904321434e-05,4.94549232641066e-05,1.63517732513815e-05,3.43301024153209e-05,2.28628723190348e-05,4.34381998320593e-05,3.72192878898014e-05,3.12366642857143e-05,1.63824950439871e-05
